!Month,!Previous Year,__Id,Area Name,Area Type,Date,Date (Month / Year),Date (Months),Month,Seasonally Adjusted Y N,Status Preliminary Final,Year,Employment,Labor Force,Number of Records,Unemployment,Unemployment Rate
5/1/20,12/31/19,row-5ahe-acfm-h8m5,Yolo County,County,8/1/09 0:00,Aug-09,Aug-09,August,N,Final,2009,87500,97600,1,10100,0.104
5/1/20,12/31/19,row-wau6_bncv_sa85,Yuba County,County,8/1/09 0:00,Aug-09,Aug-09,August,N,Final,2009,24600,29500,1,4800,0.164
5/1/20,12/31/19,row-yjnf_absp_yucr,Alameda County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,694700,782500,1,87800,0.112
5/1/20,12/31/19,row-i96n-z8ck-ftg7,Alpine County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,420,490,1,70,0.138
5/1/20,12/31/19,row-eeg5_ubua~ixv9,Amador County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,13350,15460,1,2110,0.136
5/1/20,12/31/19,row-smum.e3er.utwg,Butte County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,88800,102700,1,14000,0.136
5/1/20,12/31/19,row-yuza.gx2w~4pxq,Calaveras County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,18220,21180,1,2960,0.14
5/1/20,12/31/19,row-nnmn-bi3d~jq2z,Colusa County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,9900,11770,1,1870,0.159
5/1/20,12/31/19,row-haqc-j2sc-5p5p,Contra Costa County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,466200,524900,1,58700,0.112
5/1/20,12/31/19,row-s7zh.v8bw_42bn,Del Norte County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,9300,10750,1,1450,0.135
5/1/20,12/31/19,row-cnnf~qkiv.kpm9,El Dorado County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,80000,90900,1,10900,0.12
5/1/20,12/31/19,row-4a57.4m3r.unfz,Fresno County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,374900,443900,1,69000,0.155
5/1/20,12/31/19,row-64s7.h8ge.wmx8,Glenn County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,11030,13190,1,2150,0.163
5/1/20,12/31/19,row-384r.wegy~7vgi,Humboldt County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,59100,65900,1,6800,0.104
5/1/20,12/31/19,row-3ybx.azwg-8mgk,Imperial County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,55400,80900,1,25500,0.315
5/1/20,12/31/19,row-xftf-8cfm.mfmw,Inyo County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,9040,9970,1,930,0.093
5/1/20,12/31/19,row-y66s~3285~zxnz,Kern County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,320700,376000,1,55300,0.147
5/1/20,12/31/19,row-yjcf.9gb4-69i5,Kings County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,51400,60100,1,8700,0.145
5/1/20,12/31/19,row-uekv-5akk.3ux3,Lake County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,25790,30150,1,4360,0.145
5/1/20,12/31/19,row-dmia-xzat-2zeh,Lassen County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,10380,11900,1,1530,0.128
5/1/20,12/31/19,row-8p3n-afr4~m4g3,Los Angeles County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,4299300,4944700,1,645400,0.131
5/1/20,12/31/19,row-c255.avxc_jdwz,Madera County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,52500,62100,1,9700,0.156
5/1/20,12/31/19,row-xqea_yzdn.gtm2,Marin County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,123600,134200,1,10600,0.079
5/1/20,12/31/19,row-j5xk~6csr.z2t5,Mariposa County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,8420,9430,1,1010,0.108
5/1/20,12/31/19,row-rr4q_pdrk.pgi4,Mendocino County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,37470,42080,1,4610,0.11
5/1/20,12/31/19,row-96ab_yvr6.56kc,Merced County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,96600,115500,1,18900,0.164
5/1/20,12/31/19,row-h3fq-jg2n_gmqf,Modoc County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,3420,3950,1,520,0.132
5/1/20,12/31/19,row-ks6m~r2xt-waaz,Mono County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,7970,8850,1,890,0.1
5/1/20,12/31/19,row-4yvv~zu7g_3sqi,Monterey County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,202400,225300,1,22900,0.102
5/1/20,12/31/19,row-6vvt-ks7e-ym5t,Napa County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,64300,71300,1,7000,0.098
5/1/20,12/31/19,row-j6ik_enid~cjti,Nevada County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,43640,49320,1,5680,0.115
5/1/20,12/31/19,row-8dr7-dfht_psaa,Orange County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,1389700,1543200,1,153500,0.099
5/1/20,12/31/19,row-ghaw_2crn.vhqz,Placer County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,153400,173500,1,20100,0.116
5/1/20,12/31/19,row-5u3d.7hce-myax,Plumas County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,8280,9670,1,1390,0.143
5/1/20,12/31/19,row-zwxa~vf84.qzmb,Riverside County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,837300,977200,1,139900,0.143
5/1/20,12/31/19,row-c5bh_qyeb_hm8d,Sacramento County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,598600,685500,1,86900,0.127
5/1/20,12/31/19,row-9chs-367g~wk8v,San Benito County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,24300,28200,1,3900,0.139
5/1/20,12/31/19,row-axkm-4sq7.kr7b,San Bernardino County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,768500,891200,1,122700,0.138
5/1/20,12/31/19,row-jgsg_sr78.at9v,San Diego County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,1365300,1532200,1,166900,0.109
5/1/20,12/31/19,row-2s4j_9knp-wki8,San Francisco County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,445900,489800,1,43900,0.09
5/1/20,12/31/19,row-gw3x-fugh.29gm,San Joaquin County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,261100,311000,1,49800,0.16
5/1/20,12/31/19,row-czg8_kps7~v94j,San Luis Obispo County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,119700,133300,1,13600,0.102
5/1/20,12/31/19,row-gfum_prqc.38wp,San Mateo County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,362500,395800,1,33300,0.084
5/1/20,12/31/19,row-wnxp-mi76_2qxp,Santa Barbara County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,194700,214800,1,20100,0.094
5/1/20,12/31/19,row-gzx3-urdt-e2wi,Santa Clara County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,833200,930100,1,96900,0.104
5/1/20,12/31/19,row-apst~5igg-erzt,Santa Cruz County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,127500,144200,1,16700,0.116
5/1/20,12/31/19,row-4uwv_ehtk.q78n,Shasta County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,66300,78800,1,12500,0.158
5/1/20,12/31/19,row-k4wn~2w78.biw5,Sierra County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,1480,1690,1,210,0.124
5/1/20,12/31/19,row-puyq.2kiv~46ud,Siskiyou County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,16680,19650,1,2970,0.151
5/1/20,12/31/19,row-fh55_96j5.4rb8,Solano County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,178200,203500,1,25400,0.125
5/1/20,12/31/19,row-d9n6_2h8u_efk7,Sonoma County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,219500,246400,1,26800,0.109
5/1/20,12/31/19,row-r3ak-gdqp_mm6f,Stanislaus County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,209400,248700,1,39300,0.158
5/1/20,12/31/19,row-pykq.i4af~chwy,Sutter County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,40000,47600,1,7600,0.16
5/1/20,12/31/19,row-uyjp-hnxi.vrbh,Tehama County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,21600,25460,1,3850,0.151
5/1/20,12/31/19,row-k3xa~s2fi.gu9z,Trinity County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,4850,5650,1,800,0.141
5/1/20,12/31/19,row-ktiq-stms_kew9,Tulare County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,171400,204400,1,33000,0.161
5/1/20,12/31/19,row-5te9-nzs4~pz6r,Tuolumne County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,19660,22980,1,3320,0.144
5/1/20,12/31/19,row-2phw_fv8r.mg3w,Ventura County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,379700,427900,1,48200,0.113
5/1/20,12/31/19,row-394d~sxmc.s97c,Yolo County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,90900,102700,1,11800,0.115
5/1/20,12/31/19,row-wvwg_5wz9-bev4,Yuba County,County,8/1/10 0:00,Aug-10,Aug-10,August,N,Final,2010,24300,29200,1,4900,0.169
5/1/20,12/31/19,row-wyub-s845_zjnp,Alameda County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,710500,792100,1,81600,0.103
5/1/20,12/31/19,row-whrh.5gs5.nskd,Alpine County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,470,540,1,70,0.134
5/1/20,12/31/19,row-6ru6.2gwd-t4gy,Amador County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,13040,15050,1,2010,0.134
5/1/20,12/31/19,row-wgbf_echp-un93,Butte County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,86900,100600,1,13700,0.137
5/1/20,12/31/19,row-p3wf.26r7.ubha,Calaveras County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,18090,20990,1,2890,0.138
5/1/20,12/31/19,row-6nmn-pgrt.sqqt,Colusa County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,10380,12320,1,1940,0.158
5/1/20,12/31/19,row-w3nb.qvtj-6kek,Contra Costa County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,477000,532800,1,55800,0.105
5/1/20,12/31/19,row-pjfg.msk5.afw2,Del Norte County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,9470,10930,1,1460,0.133
5/1/20,12/31/19,row-iehx-3huy~44cd,El Dorado County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,79300,89600,1,10300,0.115
5/1/20,12/31/19,row-a536.ty7j_a6jj,Fresno County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,377100,447400,1,70300,0.157
5/1/20,12/31/19,row-evqn~mxmq.mw9s,Glenn County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,11010,13070,1,2060,0.158
5/1/20,12/31/19,row-x6dx-gnrt~inx9,Humboldt County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,58400,65200,1,6800,0.105
5/1/20,12/31/19,row-pxm4_s8y5_8eq7,Imperial County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,55300,81100,1,25800,0.318
5/1/20,12/31/19,row-ecve.xc57_r29m,Inyo County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,8880,9810,1,930,0.094
5/1/20,12/31/19,row-kx2g-fq26_zk5v,Kern County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,336800,391200,1,54400,0.139
5/1/20,12/31/19,row-pjrs_naxj~dxqs,Kings County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,51100,59800,1,8700,0.146
5/1/20,12/31/19,row-nnes.yiqh-emxd,Lake County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,26010,30150,1,4140,0.137
5/1/20,12/31/19,row-zm8v_xs5d.y8dn,Lassen County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,10090,11570,1,1480,0.128
5/1/20,12/31/19,row-ry2f.zp65.69nb,Los Angeles County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,4306800,4937700,1,630900,0.128
5/1/20,12/31/19,row-b77j_3xtd.q7z7,Madera County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,52600,62200,1,9600,0.154
5/1/20,12/31/19,row-zre2_pmya-tc76,Marin County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,125100,135200,1,10100,0.074
5/1/20,12/31/19,row-xv9z~jdj3~ahxu,Mariposa County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,8430,9450,1,1020,0.108
5/1/20,12/31/19,row-fxq3.p3fm_9qmq,Mendocino County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,36820,41380,1,4550,0.11
5/1/20,12/31/19,row-dsgp_86yh-vcb2,Merced County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,95700,114800,1,19100,0.166
5/1/20,12/31/19,row-88n6-jdqr~kn8e,Modoc County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,3250,3770,1,530,0.139
5/1/20,12/31/19,row-wu9g~quud.rhqx,Mono County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,7890,8780,1,880,0.101
5/1/20,12/31/19,row-w5k4.x8xz-3xcm,Monterey County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,200900,224500,1,23500,0.105
5/1/20,12/31/19,row-k8bw_4nv5.smwu,Napa County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,65100,71800,1,6700,0.094
5/1/20,12/31/19,row-i3bp.h2au-2qp9,Nevada County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,44530,49960,1,5430,0.109
5/1/20,12/31/19,row-xxr4.ripd~35zq,Orange County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,1403800,1548600,1,144800,0.093
5/1/20,12/31/19,row-pns9_9zmm-53cw,Placer County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,155100,173900,1,18900,0.108
5/1/20,12/31/19,row-vefa.vkkj.astm,Plumas County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,8020,9370,1,1350,0.144
5/1/20,12/31/19,row-bsfa~pbcm~j7ba,Riverside County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,843200,977200,1,134000,0.137
5/1/20,12/31/19,row-g93u~a3kr-42hp,Sacramento County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,599200,682600,1,83400,0.122
5/1/20,12/31/19,row-z2z4.wqre~gqsb,San Benito County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,24500,28400,1,3900,0.136
5/1/20,12/31/19,row-5p46_qf99.d9ph,San Bernardino County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,770200,887500,1,117400,0.132
5/1/20,12/31/19,row-9kmv_z5ag_z85i,San Diego County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,1368300,1530600,1,162300,0.106
5/1/20,12/31/19,row-mhz2_jdci~8nnh,San Francisco County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,457800,498700,1,41000,0.082
5/1/20,12/31/19,row-sbgg-tzj2-vuzx,San Joaquin County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,263600,312500,1,48900,0.156
5/1/20,12/31/19,row-26jv_bhkm.jhze,San Luis Obispo County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,122300,135400,1,13100,0.097
5/1/20,12/31/19,row-veqk~uv4s_tkyy,San Mateo County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,372000,402800,1,30800,0.076
5/1/20,12/31/19,row-yeek-xxqc.d4u7,Santa Barbara County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,196100,215800,1,19700,0.091
5/1/20,12/31/19,row-rmaq~2yeg_n278,Santa Clara County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,854300,942800,1,88500,0.094
5/1/20,12/31/19,row-q8k2-4ctb_8hpq,Santa Cruz County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,126500,143100,1,16500,0.116
5/1/20,12/31/19,row-3x9h_ar8r_9fdh,Shasta County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,65600,77400,1,11800,0.152
5/1/20,12/31/19,row-6aix~8pa2.fxfz,Sierra County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,1460,1690,1,220,0.132
5/1/20,12/31/19,row-c2y4-bhws_ifve,Siskiyou County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,16690,19710,1,3020,0.153
5/1/20,12/31/19,row-tqzf~vqqy~s82u,Solano County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,178700,203600,1,24900,0.122
5/1/20,12/31/19,row-h6vr.kkti_5bgj,Sonoma County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,221900,247500,1,25600,0.104
5/1/20,12/31/19,row-wfci-bxdf-69w9,Stanislaus County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,209100,247600,1,38500,0.156
5/1/20,12/31/19,row-4aiz-h3m9.8hg8,Sutter County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,40400,47900,1,7500,0.158
5/1/20,12/31/19,row-txb9-r422~5dh3,Tehama County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,21260,25170,1,3910,0.155
5/1/20,12/31/19,row-b5ne.gva5-ckp9,Trinity County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,4810,5630,1,820,0.145
5/1/20,12/31/19,row-j8fn.v7xs~nd5v,Tulare County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,171100,204500,1,33400,0.164
5/1/20,12/31/19,row-cist~4x9v~3rfy,Tuolumne County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,20140,23320,1,3180,0.136
5/1/20,12/31/19,row-yzmq.k7vf.w8cd,Ventura County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,383200,429000,1,45700,0.107
5/1/20,12/31/19,row-ug5u.jtt3_we32,Yolo County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,90700,102100,1,11500,0.112
5/1/20,12/31/19,row-hqu8-x3wg-vahj,Yuba County,County,8/1/11 0:00,Aug-11,Aug-11,August,N,Final,2011,24500,29300,1,4700,0.162
5/1/20,12/31/19,row-p6gj-nx6n_kea3,Alameda County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,729500,800900,1,71400,0.089
5/1/20,12/31/19,row-j7vt_82nw-t6g9,Alpine County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,430,490,1,60,0.126
5/1/20,12/31/19,row-zq73.zzfj~uixh,Amador County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,12920,14650,1,1730,0.118
5/1/20,12/31/19,row-bsve~imt9~nc5w,Butte County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,89000,101100,1,12100,0.119
5/1/20,12/31/19,row-77jr.gn5d.q4fx,Calaveras County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,18080,20510,1,2430,0.119
5/1/20,12/31/19,row-3drh_5u6m~z3nh,Colusa County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,10120,11980,1,1850,0.155
5/1/20,12/31/19,row-kcbx_eajs.nbuy,Contra Costa County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,488400,537200,1,48800,0.091
5/1/20,12/31/19,row-xj6u_5vp3~apt7,Del Norte County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,8940,10350,1,1410,0.136
5/1/20,12/31/19,row-zq72.zs6f_uzz6,El Dorado County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,80000,88800,1,8900,0.1
5/1/20,12/31/19,row-6irv-5pmv-2cs3,Fresno County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,381600,443900,1,62400,0.141
5/1/20,12/31/19,row-ja7k~kryg-ywig,Glenn County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,11040,12870,1,1840,0.143
5/1/20,12/31/19,row-35er~sgw4_cbtf,Humboldt County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,57700,63800,1,6100,0.095
5/1/20,12/31/19,row-r779.kw8v.i6im,Imperial County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,55300,80100,1,24800,0.309
5/1/20,12/31/19,row-6yuc.ew3a_uruz,Inyo County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,8770,9590,1,830,0.086
5/1/20,12/31/19,row-5wks.ycpj.38fa,Kern County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,350500,399100,1,48600,0.122
5/1/20,12/31/19,row-h85e~h8zi-3bm3,Kings County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,50700,58800,1,8100,0.137
5/1/20,12/31/19,row-wgvd_9vjg-zwfi,Lake County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,26520,30090,1,3570,0.119
5/1/20,12/31/19,row-3n85_xzmc_ec5w,Lassen County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,9980,11290,1,1310,0.116
5/1/20,12/31/19,row-r69j~pd9x_hup2,Los Angeles County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,4361200,4912700,1,551400,0.112
5/1/20,12/31/19,row-ydnd~dv37-igmz,Madera County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,54200,62500,1,8400,0.134
5/1/20,12/31/19,row-dx72~5c6g~5shu,Marin County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,129400,138200,1,8800,0.064
5/1/20,12/31/19,row-2g8h.n3ms.gir9,Mariposa County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,8280,9200,1,920,0.1
5/1/20,12/31/19,row-bkme.rq7v~gegj,Mendocino County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,37550,41470,1,3920,0.094
5/1/20,12/31/19,row-y2kv.fjiv.6g4q,Merced County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,98200,115500,1,17300,0.15
5/1/20,12/31/19,row-rer7~s4k8.9evm,Modoc County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,3350,3830,1,480,0.124
5/1/20,12/31/19,row-gg3h_472r_6ek2,Mono County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,7700,8560,1,870,0.101
5/1/20,12/31/19,row-c7fv_mvuj.3re4,Monterey County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,203200,224400,1,21200,0.095
5/1/20,12/31/19,row-5h7k-46ys_uedc,Napa County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,67300,73100,1,5900,0.08
5/1/20,12/31/19,row-64dg-jq9h~i7s9,Nevada County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,44310,48870,1,4560,0.093
5/1/20,12/31/19,row-25yw_cenx.z54d,Orange County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,1431000,1557100,1,126100,0.081
5/1/20,12/31/19,row-dezr~jqnf~rvnc,Placer County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,158500,174800,1,16300,0.093
5/1/20,12/31/19,row-j49k-9f42~552n,Plumas County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,7790,8980,1,1190,0.132
5/1/20,12/31/19,row-4qjp.jfax_cmmb,Riverside County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,863100,982700,1,119600,0.122
5/1/20,12/31/19,row-tg96-n7yv.86aq,Sacramento County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,610100,681900,1,71800,0.105
5/1/20,12/31/19,row-9m27~q8et-bufs,San Benito County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,25200,28700,1,3500,0.12
5/1/20,12/31/19,row-tbnr~5wtb.53ux,San Bernardino County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,784100,888400,1,104300,0.117
5/1/20,12/31/19,row-3z6u-t2bd_2b2i,San Diego County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,1401000,1545300,1,144400,0.093
5/1/20,12/31/19,row-5s8n.p835-94zw,San Francisco County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,477500,512600,1,35100,0.069
5/1/20,12/31/19,row-75kf-is2s~btuh,San Joaquin County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,268500,311500,1,43000,0.138
5/1/20,12/31/19,row-x7jw~7k7t_xdeu,San Luis Obispo County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,126700,138200,1,11500,0.083
5/1/20,12/31/19,row-bbyv-sgeb~psih,San Mateo County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,387600,414500,1,26900,0.065
5/1/20,12/31/19,row-n8my~98fb.haa7,Santa Barbara County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,199500,217100,1,17600,0.081
5/1/20,12/31/19,row-pqvh_4aqt.hid7,Santa Clara County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,883500,960000,1,76500,0.08
5/1/20,12/31/19,row-i6y6~ytvr.723b,Santa Cruz County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,129100,144100,1,14900,0.104
5/1/20,12/31/19,row-hy5n.agna.gi62,Shasta County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,65700,76100,1,10400,0.136
5/1/20,12/31/19,row-n878.zu4x.q2hs,Sierra County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,1320,1510,1,190,0.128
5/1/20,12/31/19,row-ei38~vryz_uqcv,Siskiyou County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,16380,18990,1,2610,0.137
5/1/20,12/31/19,row-dqbv~bgrp.cvgv,Solano County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,181600,203100,1,21500,0.106
5/1/20,12/31/19,row-84ki_djjd_maup,Sonoma County,County,8/1/12 0:00,Aug-12,Aug-12,August,N,Final,2012,226300,248100,1,21800,0.088
