GeoFips,GeoName,LineCode,Description,2018
53057,"Skagit, WA",3,Per capita personal income (dollars) 2/,53060
53059,"Skamania, WA",1,Personal income (thousands of dollars),546139
53059,"Skamania, WA",2,Population (persons) 1/,11924
53059,"Skamania, WA",3,Per capita personal income (dollars) 2/,45802
53061,"Snohomish, WA",1,Personal income (thousands of dollars),45542887
53061,"Snohomish, WA",2,Population (persons) 1/,814901
53061,"Snohomish, WA",3,Per capita personal income (dollars) 2/,55888
53063,"Spokane, WA",1,Personal income (thousands of dollars),23912933
53063,"Spokane, WA",2,Population (persons) 1/,514631
53063,"Spokane, WA",3,Per capita personal income (dollars) 2/,46466
53065,"Stevens, WA",1,Personal income (thousands of dollars),1788017
53065,"Stevens, WA",2,Population (persons) 1/,45260
53065,"Stevens, WA",3,Per capita personal income (dollars) 2/,39505
53067,"Thurston, WA",1,Personal income (thousands of dollars),14803331
53067,"Thurston, WA",2,Population (persons) 1/,286419
53067,"Thurston, WA",3,Per capita personal income (dollars) 2/,51684
53069,"Wahkiakum, WA",1,Personal income (thousands of dollars),187762
53069,"Wahkiakum, WA",2,Population (persons) 1/,4426
53069,"Wahkiakum, WA",3,Per capita personal income (dollars) 2/,42423
53071,"Walla Walla, WA",1,Personal income (thousands of dollars),2811189
53071,"Walla Walla, WA",2,Population (persons) 1/,60922
53071,"Walla Walla, WA",3,Per capita personal income (dollars) 2/,46144
53073,"Whatcom, WA",1,Personal income (thousands of dollars),11011627
53073,"Whatcom, WA",2,Population (persons) 1/,225685
53073,"Whatcom, WA",3,Per capita personal income (dollars) 2/,48792
53075,"Whitman, WA",1,Personal income (thousands of dollars),2038171
53075,"Whitman, WA",2,Population (persons) 1/,49791
53075,"Whitman, WA",3,Per capita personal income (dollars) 2/,40935
53077,"Yakima, WA",1,Personal income (thousands of dollars),10907560
53077,"Yakima, WA",2,Population (persons) 1/,251446
53077,"Yakima, WA",3,Per capita personal income (dollars) 2/,43379
54001,"Barbour, WV",1,Personal income (thousands of dollars),533919
54001,"Barbour, WV",2,Population (persons) 1/,16535
54001,"Barbour, WV",3,Per capita personal income (dollars) 2/,32290
54003,"Berkeley, WV",1,Personal income (thousands of dollars),4825605
54003,"Berkeley, WV",2,Population (persons) 1/,117123
54003,"Berkeley, WV",3,Per capita personal income (dollars) 2/,41201
54005,"Boone, WV",1,Personal income (thousands of dollars),737368
54005,"Boone, WV",2,Population (persons) 1/,21951
54005,"Boone, WV",3,Per capita personal income (dollars) 2/,33592
54007,"Braxton, WV",1,Personal income (thousands of dollars),445123
54007,"Braxton, WV",2,Population (persons) 1/,14089
54007,"Braxton, WV",3,Per capita personal income (dollars) 2/,31594
54009,"Brooke, WV",1,Personal income (thousands of dollars),926753
54009,"Brooke, WV",2,Population (persons) 1/,22203
54009,"Brooke, WV",3,Per capita personal income (dollars) 2/,41740
54011,"Cabell, WV",1,Personal income (thousands of dollars),4002931
54011,"Cabell, WV",2,Population (persons) 1/,93224
54011,"Cabell, WV",3,Per capita personal income (dollars) 2/,42939
54013,"Calhoun, WV",1,Personal income (thousands of dollars),218745
54013,"Calhoun, WV",2,Population (persons) 1/,7254
54013,"Calhoun, WV",3,Per capita personal income (dollars) 2/,30155
54015,"Clay, WV",1,Personal income (thousands of dollars),266948
54015,"Clay, WV",2,Population (persons) 1/,8632
54015,"Clay, WV",3,Per capita personal income (dollars) 2/,30925
54017,"Doddridge, WV",1,Personal income (thousands of dollars),242615
54017,"Doddridge, WV",2,Population (persons) 1/,8406
54017,"Doddridge, WV",3,Per capita personal income (dollars) 2/,28862
54019,"Fayette, WV",1,Personal income (thousands of dollars),1487424
54019,"Fayette, WV",2,Population (persons) 1/,43018
54019,"Fayette, WV",3,Per capita personal income (dollars) 2/,34577
54021,"Gilmer, WV",1,Personal income (thousands of dollars),232091
54021,"Gilmer, WV",2,Population (persons) 1/,8026
54021,"Gilmer, WV",3,Per capita personal income (dollars) 2/,28917
54023,"Grant, WV",1,Personal income (thousands of dollars),426564
54023,"Grant, WV",2,Population (persons) 1/,11626
54023,"Grant, WV",3,Per capita personal income (dollars) 2/,36691
54025,"Greenbrier, WV",1,Personal income (thousands of dollars),1325294
54025,"Greenbrier, WV",2,Population (persons) 1/,34786
54025,"Greenbrier, WV",3,Per capita personal income (dollars) 2/,38098
54027,"Hampshire, WV",1,Personal income (thousands of dollars),818735
54027,"Hampshire, WV",2,Population (persons) 1/,23347
54027,"Hampshire, WV",3,Per capita personal income (dollars) 2/,35068
54029,"Hancock, WV",1,Personal income (thousands of dollars),1225682
54029,"Hancock, WV",2,Population (persons) 1/,29094
54029,"Hancock, WV",3,Per capita personal income (dollars) 2/,42128
54031,"Hardy, WV",1,Personal income (thousands of dollars),470416
54031,"Hardy, WV",2,Population (persons) 1/,13775
54031,"Hardy, WV",3,Per capita personal income (dollars) 2/,34150
54033,"Harrison, WV",1,Personal income (thousands of dollars),3257887
54033,"Harrison, WV",2,Population (persons) 1/,67554
54033,"Harrison, WV",3,Per capita personal income (dollars) 2/,48226
54035,"Jackson, WV",1,Personal income (thousands of dollars),1095057
54035,"Jackson, WV",2,Population (persons) 1/,28706
54035,"Jackson, WV",3,Per capita personal income (dollars) 2/,38147
54037,"Jefferson, WV",1,Personal income (thousands of dollars),2836319
54037,"Jefferson, WV",2,Population (persons) 1/,56811
54037,"Jefferson, WV",3,Per capita personal income (dollars) 2/,49926
54039,"Kanawha, WV",1,Personal income (thousands of dollars),8740265
54039,"Kanawha, WV",2,Population (persons) 1/,180454
54039,"Kanawha, WV",3,Per capita personal income (dollars) 2/,48435
54041,"Lewis, WV",1,Personal income (thousands of dollars),651431
54041,"Lewis, WV",2,Population (persons) 1/,16024
54041,"Lewis, WV",3,Per capita personal income (dollars) 2/,40653
54043,"Lincoln, WV",1,Personal income (thousands of dollars),629269
54043,"Lincoln, WV",2,Population (persons) 1/,20599
54043,"Lincoln, WV",3,Per capita personal income (dollars) 2/,30549
54045,"Logan, WV",1,Personal income (thousands of dollars),1190971
54045,"Logan, WV",2,Population (persons) 1/,32607
54045,"Logan, WV",3,Per capita personal income (dollars) 2/,36525
54047,"McDowell, WV",1,Personal income (thousands of dollars),554904
54047,"McDowell, WV",2,Population (persons) 1/,18223
54047,"McDowell, WV",3,Per capita personal income (dollars) 2/,30451
54049,"Marion, WV",1,Personal income (thousands of dollars),2354964
54049,"Marion, WV",2,Population (persons) 1/,56097
54049,"Marion, WV",3,Per capita personal income (dollars) 2/,41980
54051,"Marshall, WV",1,Personal income (thousands of dollars),1263033
54051,"Marshall, WV",2,Population (persons) 1/,30785
54051,"Marshall, WV",3,Per capita personal income (dollars) 2/,41028
54053,"Mason, WV",1,Personal income (thousands of dollars),890185
54053,"Mason, WV",2,Population (persons) 1/,26718
54053,"Mason, WV",3,Per capita personal income (dollars) 2/,33318
54055,"Mercer, WV",1,Personal income (thousands of dollars),2214560
54055,"Mercer, WV",2,Population (persons) 1/,59131
54055,"Mercer, WV",3,Per capita personal income (dollars) 2/,37452
54057,"Mineral, WV",1,Personal income (thousands of dollars),1045689
54057,"Mineral, WV",2,Population (persons) 1/,26940
54057,"Mineral, WV",3,Per capita personal income (dollars) 2/,38815
54059,"Mingo, WV",1,Personal income (thousands of dollars),762332
54059,"Mingo, WV",2,Population (persons) 1/,23785
54059,"Mingo, WV",3,Per capita personal income (dollars) 2/,32051
54061,"Monongalia, WV",1,Personal income (thousands of dollars),4754699
54061,"Monongalia, WV",2,Population (persons) 1/,106420
54061,"Monongalia, WV",3,Per capita personal income (dollars) 2/,44679
54063,"Monroe, WV",1,Personal income (thousands of dollars),403162
54063,"Monroe, WV",2,Population (persons) 1/,13280
54063,"Monroe, WV",3,Per capita personal income (dollars) 2/,30359
54065,"Morgan, WV",1,Personal income (thousands of dollars),614247
54065,"Morgan, WV",2,Population (persons) 1/,17787
54065,"Morgan, WV",3,Per capita personal income (dollars) 2/,34533
54067,"Nicholas, WV",1,Personal income (thousands of dollars),847159
54067,"Nicholas, WV",2,Population (persons) 1/,24842
54067,"Nicholas, WV",3,Per capita personal income (dollars) 2/,34102
54069,"Ohio, WV",1,Personal income (thousands of dollars),2718259
54069,"Ohio, WV",2,Population (persons) 1/,41755
54069,"Ohio, WV",3,Per capita personal income (dollars) 2/,65100
54071,"Pendleton, WV",1,Personal income (thousands of dollars),245876
54071,"Pendleton, WV",2,Population (persons) 1/,6997
54071,"Pendleton, WV",3,Per capita personal income (dollars) 2/,35140
54073,"Pleasants, WV",1,Personal income (thousands of dollars),329427
54073,"Pleasants, WV",2,Population (persons) 1/,7507
54073,"Pleasants, WV",3,Per capita personal income (dollars) 2/,43883
54075,"Pocahontas, WV",1,Personal income (thousands of dollars),321183
54075,"Pocahontas, WV",2,Population (persons) 1/,8414
54075,"Pocahontas, WV",3,Per capita personal income (dollars) 2/,38172
54077,"Preston, WV",1,Personal income (thousands of dollars),1207566
54077,"Preston, WV",2,Population (persons) 1/,33839
54077,"Preston, WV",3,Per capita personal income (dollars) 2/,35686
54079,"Putnam, WV",1,Personal income (thousands of dollars),2660736
54079,"Putnam, WV",2,Population (persons) 1/,56682
54079,"Putnam, WV",3,Per capita personal income (dollars) 2/,46941
54081,"Raleigh, WV",1,Personal income (thousands of dollars),3052945
54081,"Raleigh, WV",2,Population (persons) 1/,74254
54081,"Raleigh, WV",3,Per capita personal income (dollars) 2/,41115
54083,"Randolph, WV",1,Personal income (thousands of dollars),1053002
54083,"Randolph, WV",2,Population (persons) 1/,28823
54083,"Randolph, WV",3,Per capita personal income (dollars) 2/,36533
54085,"Ritchie, WV",1,Personal income (thousands of dollars),361402
54085,"Ritchie, WV",2,Population (persons) 1/,9721
54085,"Ritchie, WV",3,Per capita personal income (dollars) 2/,37177
54087,"Roane, WV",1,Personal income (thousands of dollars),484421
54087,"Roane, WV",2,Population (persons) 1/,13932
54087,"Roane, WV",3,Per capita personal income (dollars) 2/,34770
54089,"Summers, WV",1,Personal income (thousands of dollars),419542
54089,"Summers, WV",2,Population (persons) 1/,12760
54089,"Summers, WV",3,Per capita personal income (dollars) 2/,32879
54091,"Taylor, WV",1,Personal income (thousands of dollars),685857
54091,"Taylor, WV",2,Population (persons) 1/,16862
54091,"Taylor, WV",3,Per capita personal income (dollars) 2/,40675
54093,"Tucker, WV",1,Personal income (thousands of dollars),287393
54093,"Tucker, WV",2,Population (persons) 1/,6955
54093,"Tucker, WV",3,Per capita personal income (dollars) 2/,41322
54095,"Tyler, WV",1,Personal income (thousands of dollars),326539
54095,"Tyler, WV",2,Population (persons) 1/,8746
54095,"Tyler, WV",3,Per capita personal income (dollars) 2/,37336
54097,"Upshur, WV",1,Personal income (thousands of dollars),812062
54097,"Upshur, WV",2,Population (persons) 1/,24415
54097,"Upshur, WV",3,Per capita personal income (dollars) 2/,33261
54099,"Wayne, WV",1,Personal income (thousands of dollars),1343590
54099,"Wayne, WV",2,Population (persons) 1/,39944
54099,"Wayne, WV",3,Per capita personal income (dollars) 2/,33637
54101,"Webster, WV",1,Personal income (thousands of dollars),230456
54101,"Webster, WV",2,Population (persons) 1/,8285
54101,"Webster, WV",3,Per capita personal income (dollars) 2/,27816
54103,"Wetzel, WV",1,Personal income (thousands of dollars),561802
54103,"Wetzel, WV",2,Population (persons) 1/,15270
54103,"Wetzel, WV",3,Per capita personal income (dollars) 2/,36791
54105,"Wirt, WV",1,Personal income (thousands of dollars),187467
54105,"Wirt, WV",2,Population (persons) 1/,5830
54105,"Wirt, WV",3,Per capita personal income (dollars) 2/,32156
54107,"Wood, WV",1,Personal income (thousands of dollars),3592829
54107,"Wood, WV",2,Population (persons) 1/,84203
54107,"Wood, WV",3,Per capita personal income (dollars) 2/,42669
54109,"Wyoming, WV",1,Personal income (thousands of dollars),634180
54109,"Wyoming, WV",2,Population (persons) 1/,20786
54109,"Wyoming, WV",3,Per capita personal income (dollars) 2/,30510
55001,"Adams, WI",1,Personal income (thousands of dollars),788205
55001,"Adams, WI",2,Population (persons) 1/,20348
55001,"Adams, WI",3,Per capita personal income (dollars) 2/,38736
55003,"Ashland, WI",1,Personal income (thousands of dollars),641260
55003,"Ashland, WI",2,Population (persons) 1/,15600
55003,"Ashland, WI",3,Per capita personal income (dollars) 2/,41106
55005,"Barron, WI",1,Personal income (thousands of dollars),2232506
55005,"Barron, WI",2,Population (persons) 1/,45164
55005,"Barron, WI",3,Per capita personal income (dollars) 2/,49431
55007,"Bayfield, WI",1,Personal income (thousands of dollars),730170
55007,"Bayfield, WI",2,Population (persons) 1/,15042
55007,"Bayfield, WI",3,Per capita personal income (dollars) 2/,48542
55009,"Brown, WI",1,Personal income (thousands of dollars),13911922
55009,"Brown, WI",2,Population (persons) 1/,263378
55009,"Brown, WI",3,Per capita personal income (dollars) 2/,52821
55011,"Buffalo, WI",1,Personal income (thousands of dollars),587419
55011,"Buffalo, WI",2,Population (persons) 1/,13125
55011,"Buffalo, WI",3,Per capita personal income (dollars) 2/,44756
55013,"Burnett, WI",1,Personal income (thousands of dollars),657325
55013,"Burnett, WI",2,Population (persons) 1/,15392
55013,"Burnett, WI",3,Per capita personal income (dollars) 2/,42706
55015,"Calumet, WI",1,Personal income (thousands of dollars),2546873
55015,"Calumet, WI",2,Population (persons) 1/,50159
55015,"Calumet, WI",3,Per capita personal income (dollars) 2/,50776
55017,"Chippewa, WI",1,Personal income (thousands of dollars),2960619
55017,"Chippewa, WI",2,Population (persons) 1/,64135
55017,"Chippewa, WI",3,Per capita personal income (dollars) 2/,46162
55019,"Clark, WI",1,Personal income (thousands of dollars),1396281
55019,"Clark, WI",2,Population (persons) 1/,34709
55019,"Clark, WI",3,Per capita personal income (dollars) 2/,40228
55021,"Columbia, WI",1,Personal income (thousands of dollars),2933688
55021,"Columbia, WI",2,Population (persons) 1/,57358
55021,"Columbia, WI",3,Per capita personal income (dollars) 2/,51147
55023,"Crawford, WI",1,Personal income (thousands of dollars),675826
55023,"Crawford, WI",2,Population (persons) 1/,16291
55023,"Crawford, WI",3,Per capita personal income (dollars) 2/,41485
55025,"Dane, WI",1,Personal income (thousands of dollars),33248816
55025,"Dane, WI",2,Population (persons) 1/,542364
55025,"Dane, WI",3,Per capita personal income (dollars) 2/,61304
55027,"Dodge, WI",1,Personal income (thousands of dollars),3935426
55027,"Dodge, WI",2,Population (persons) 1/,87847
55027,"Dodge, WI",3,Per capita personal income (dollars) 2/,44799
