STFIPS,AREATYNAME,AREANAME,YEAR,MONTH,ADJUSTED,PRELIM,LABORFORCE,EMP,UNEMP,UNEMPRATE,LABFORCE_PARTRATE
19,County,Cass County,2003,September,0,0,7420,7100,320,4.3,
19,County,Cass County,2003,October,0,0,7430,7140,300,4,
19,County,Cass County,2003,November,0,0,7400,7060,340,4.6,
19,County,Cass County,2003,December,0,0,7330,6900,440,5.9,
19,County,Cass County,2004,January,0,0,7330,6860,470,6.4,
19,County,Cass County,2004,February,0,0,7300,6850,460,6.2,
19,County,Cass County,2004,March,0,0,7400,6960,440,5.9,
19,County,Cass County,2004,April,0,0,7380,7040,340,4.6,
19,County,Cass County,2004,May,0,0,7350,7040,320,4.3,
19,County,Cass County,2004,June,0,0,7590,7230,350,4.7,
19,County,Cass County,2004,July,0,0,7620,7310,310,4.1,
19,County,Cass County,2004,August,0,0,7460,7130,330,4.4,
19,County,Cass County,2004,September,0,0,7380,7080,300,4.1,
19,County,Cass County,2004,October,0,0,7390,7110,290,3.9,
19,County,Cass County,2004,November,0,0,7440,7110,320,4.4,
19,County,Cass County,2004,December,0,0,7350,6970,380,5.2,
19,County,Cass County,2005,January,0,0,7410,6940,470,6.3,
19,County,Cass County,2005,February,0,0,7430,6980,450,6,
19,County,Cass County,2005,March,0,0,7570,7140,430,5.7,
19,County,Cass County,2005,April,0,0,7640,7310,330,4.3,
19,County,Cass County,2005,May,0,0,7680,7380,300,3.9,
19,County,Cass County,2005,June,0,0,7810,7500,310,3.9,
19,County,Cass County,2005,July,0,0,7890,7590,300,3.8,
19,County,Cass County,2005,August,0,0,7720,7420,300,3.8,
19,County,Cass County,2005,September,0,0,7620,7320,300,4,
19,County,Cass County,2005,October,0,0,7600,7300,300,3.9,
19,County,Cass County,2005,November,0,0,7590,7290,300,4,
19,County,Cass County,2005,December,0,0,7570,7130,440,5.8,
19,County,Cass County,2006,January,0,0,7610,7160,450,6,
19,County,Cass County,2006,February,0,0,7530,7090,440,5.8,
19,County,Cass County,2006,March,0,0,7580,7170,420,5.5,
19,County,Cass County,2006,April,0,0,7600,7270,330,4.3,
19,County,Cass County,2006,May,0,0,7620,7350,280,3.6,
19,County,Cass County,2006,June,0,0,7790,7490,300,3.8,
19,County,Cass County,2006,July,0,0,7880,7590,290,3.7,
19,County,Cass County,2006,August,0,0,7730,7430,300,3.8,
19,County,Cass County,2006,September,0,0,7610,7330,280,3.6,
19,County,Cass County,2006,October,0,0,7640,7380,260,3.4,
19,County,Cass County,2006,November,0,0,7630,7380,250,3.2,
19,County,Cass County,2006,December,0,0,7600,7280,320,4.2,
19,County,Cass County,2007,January,0,0,7610,7210,400,5.2,
19,County,Cass County,2007,February,0,0,7570,7150,420,5.6,
19,County,Cass County,2007,March,0,0,7540,7150,390,5.2,
19,County,Cass County,2007,April,0,0,7540,7180,350,4.7,
19,County,Cass County,2007,May,0,0,7590,7310,280,3.7,
19,County,Cass County,2007,June,0,0,7730,7460,280,3.6,
19,County,Cass County,2007,July,0,0,7780,7540,250,3.2,
19,County,Cass County,2007,August,0,0,7690,7420,270,3.5,
19,County,Cass County,2007,September,0,0,7590,7330,260,3.4,
19,County,Cass County,2007,October,0,0,7570,7320,250,3.3,
19,County,Cass County,2007,November,0,0,7570,7290,270,3.6,
19,County,Cass County,2007,December,0,0,7500,7140,350,4.7,
19,County,Cass County,2008,January,0,0,7580,7170,410,5.4,
19,County,Cass County,2008,February,0,0,7470,7060,410,5.5,
19,County,Cass County,2008,March,0,0,7520,7130,390,5.2,
19,County,Cass County,2008,April,0,0,7630,7310,310,4.1,
19,County,Cass County,2008,May,0,0,7670,7380,290,3.7,
19,County,Cass County,2008,June,0,0,7790,7480,310,4,
19,County,Cass County,2008,July,0,0,7720,7430,290,3.8,
19,County,Cass County,2008,August,0,0,7580,7270,320,4.2,
19,County,Cass County,2008,September,0,0,7530,7230,300,3.9,
19,County,Cass County,2008,October,0,0,7630,7300,340,4.4,
19,County,Cass County,2008,November,0,0,7560,7190,370,4.9,
19,County,Cass County,2008,December,0,0,7610,7110,500,6.5,
19,County,Cass County,2009,January,0,0,7650,7030,620,8.1,
19,County,Cass County,2009,February,0,0,7610,6980,630,8.3,
19,County,Cass County,2009,March,0,0,7750,7110,640,8.3,
19,County,Cass County,2009,April,0,0,7730,7200,530,6.8,
19,County,Cass County,2009,May,0,0,7700,7220,480,6.3,
19,County,Cass County,2009,June,0,0,7870,7340,520,6.6,
19,County,Cass County,2009,July,0,0,7850,7370,480,6.1,
19,County,Cass County,2009,August,0,0,7710,7250,460,5.9,
19,County,Cass County,2009,September,0,0,7550,7130,420,5.5,
19,County,Cass County,2009,October,0,0,7590,7160,440,5.7,
19,County,Cass County,2009,November,0,0,7560,7110,450,6,
19,County,Cass County,2009,December,0,0,7500,6950,550,7.4,
19,County,Cass County,2010,January,0,0,7320,6710,610,8.4,
19,County,Cass County,2010,February,0,0,7340,6720,620,8.5,
19,County,Cass County,2010,March,0,0,7420,6820,590,8,
19,County,Cass County,2010,April,0,0,7410,6920,490,6.6,
19,County,Cass County,2010,May,0,0,7470,7060,410,5.5,
19,County,Cass County,2010,June,0,0,7570,7140,430,5.6,
19,County,Cass County,2010,July,0,0,7580,7160,420,5.5,
19,County,Cass County,2010,August,0,0,7430,7020,410,5.5,
19,County,Cass County,2010,September,0,0,7410,7020,390,5.3,
19,County,Cass County,2010,October,0,0,7420,7060,360,4.8,
19,County,Cass County,2010,November,0,0,7330,6940,390,5.3,
19,County,Cass County,2010,December,0,0,7210,6750,450,6.3,
19,County,Cass County,2011,January,0,0,7310,6710,600,8.2,
19,County,Cass County,2011,February,0,0,7280,6720,560,7.7,
19,County,Cass County,2011,March,0,0,7290,6760,530,7.2,
19,County,Cass County,2011,April,0,0,7280,6830,440,6.1,
19,County,Cass County,2011,May,0,0,7370,6960,410,5.6,
19,County,Cass County,2011,June,0,0,7430,7020,420,5.6,
19,County,Cass County,2011,July,0,0,7370,7000,380,5.1,
19,County,Cass County,2011,August,0,0,7320,6930,390,5.3,
19,County,Cass County,2011,September,0,0,7210,6840,370,5.1,
19,County,Cass County,2011,October,0,0,7260,6910,350,4.8,
19,County,Cass County,2011,November,0,0,7190,6850,340,4.8,
19,County,Cass County,2011,December,0,0,7140,6710,430,6.1,
19,County,Cass County,2012,January,0,0,7230,6720,510,7.1,
19,County,Cass County,2012,February,0,0,7170,6650,510,7.1,
19,County,Cass County,2012,March,0,0,7220,6770,460,6.3,
19,County,Cass County,2012,April,0,0,7160,6800,360,5.1,
19,County,Cass County,2012,May,0,0,7190,6870,330,4.6,
19,County,Cass County,2012,June,0,0,7270,6930,340,4.7,
19,County,Cass County,2012,July,0,0,7280,6940,340,4.7,
19,County,Cass County,2012,August,0,0,7200,6890,320,4.4,
19,County,Cass County,2012,September,0,0,7150,6860,300,4.1,
19,County,Cass County,2012,October,0,0,7190,6880,310,4.3,
19,County,Cass County,2012,November,0,0,7110,6790,320,4.5,
19,County,Cass County,2012,December,0,0,7120,6730,400,5.5,
19,County,Cass County,2013,January,0,0,7080,6560,510,7.3,
19,County,Cass County,2013,February,0,0,7130,6640,490,6.9,
19,County,Cass County,2013,March,0,0,7060,6610,450,6.4,
19,County,Cass County,2013,April,0,0,7140,6750,390,5.5,
19,County,Cass County,2013,May,0,0,7310,6950,360,4.9,
19,County,Cass County,2013,June,0,0,7470,7130,340,4.6,
19,County,Cass County,2013,July,0,0,7570,7250,320,4.2,
19,County,Cass County,2013,August,0,0,7450,7140,310,4.2,
19,County,Cass County,2013,September,0,0,7400,7110,290,3.9,
19,County,Cass County,2013,October,0,0,7340,7070,270,3.7,
19,County,Cass County,2013,November,0,0,7300,6990,310,4.2,
19,County,Cass County,2013,December,0,0,7230,6850,370,5.2,
19,County,Cass County,2014,January,0,0,7340,6920,420,5.7,
19,County,Cass County,2014,February,0,0,7310,6890,420,5.7,
19,County,Cass County,2014,March,0,0,7340,6930,400,5.5,
19,County,Cass County,2014,April,0,0,7280,6970,310,4.2,
19,County,Cass County,2014,May,0,0,7340,7070,270,3.7,
19,County,Cass County,2014,June,0,0,7510,7210,290,3.9,
19,County,Cass County,2014,July,0,0,7450,7170,290,3.8,
19,County,Cass County,2014,August,0,0,7460,7180,280,3.8,
19,County,Cass County,2014,September,0,0,7470,7210,270,3.6,
19,County,Cass County,2014,October,0,0,7490,7230,250,3.4,
19,County,Cass County,2014,November,0,0,7410,7150,260,3.5,
19,County,Cass County,2014,December,0,0,7350,6980,370,5,
19,County,Cass County,2015,January,0,0,7490,7050,430,5.8,
19,County,Cass County,2015,February,0,0,7420,7040,380,5.1,
19,County,Cass County,2015,March,0,0,7400,7050,350,4.7,
19,County,Cass County,2015,April,0,0,7430,7170,260,3.5,
19,County,Cass County,2015,May,0,0,7420,7170,250,3.4,
19,County,Cass County,2015,June,0,0,7560,7310,250,3.3,
19,County,Cass County,2015,July,0,0,7540,7310,230,3.1,
19,County,Cass County,2015,August,0,0,7450,7240,210,2.9,
19,County,Cass County,2015,September,0,0,7410,7200,210,2.8,
19,County,Cass County,2015,October,0,0,7450,7250,210,2.8,
19,County,Cass County,2015,November,0,0,7390,7190,190,2.6,
19,County,Cass County,2015,December,0,0,7390,7110,270,3.7,
19,County,Cass County,2016,January,0,0,7390,7030,360,4.9,
19,County,Cass County,2016,February,0,0,7390,7060,340,4.6,
19,County,Cass County,2016,March,0,0,7370,7070,300,4,
19,County,Cass County,2016,April,0,0,7190,6950,240,3.3,
19,County,Cass County,2016,May,0,0,7220,7010,220,3,
19,County,Cass County,2016,June,0,0,7340,7120,230,3.1,
19,County,Cass County,2016,July,0,0,7270,7060,210,2.9,
19,County,Cass County,2016,August,0,0,7240,7040,200,2.7,
19,County,Cass County,2016,September,0,0,7190,7010,190,2.6,
19,County,Cass County,2016,October,0,0,7130,6950,180,2.5,
19,County,Cass County,2016,November,0,0,7070,6910,160,2.2,
19,County,Cass County,2016,December,0,0,7130,6900,230,3.3,
19,County,Cass County,2017,January,0,0,7110,6790,320,4.5,
19,County,Cass County,2017,February,0,0,7040,6750,290,4.1,
19,County,Cass County,2017,March,0,0,7030,6790,250,3.5,
19,County,Cass County,2017,April,0,0,7120,6870,250,3.5,
19,County,Cass County,2017,May,0,0,7160,6950,200,2.8,
19,County,Cass County,2017,June,0,0,7300,6980,310,4.3,
19,County,Cass County,2017,July,0,0,7130,6840,290,4,
19,County,Cass County,2017,August,0,0,7050,6760,290,4,
19,County,Cass County,2017,September,0,0,7090,6860,230,3.2,
19,County,Cass County,2017,October,0,0,7060,6860,200,2.8,
19,County,Cass County,2017,November,0,0,7020,6810,210,2.9,
19,County,Cass County,2017,December,0,0,7020,6760,260,3.7,
19,County,Cass County,2018,January,0,0,7110,6790,320,4.6,
19,County,Cass County,2018,February,0,0,7130,6850,280,3.9,
19,County,Cass County,2018,March,0,0,7120,6860,260,3.6,
19,County,Cass County,2018,April,0,0,7150,6940,210,2.9,
19,County,Cass County,2018,May,0,0,7240,7080,160,2.3,
19,County,Cass County,2018,June,0,0,7350,7160,190,2.6,
19,County,Cass County,2018,July,0,0,7180,7010,170,2.4,
19,County,Cass County,2018,August,0,0,7010,6860,150,2.2,
19,County,Cass County,2018,September,0,0,6950,6810,140,1.9,
19,County,Cass County,2018,October,0,0,6980,6850,130,1.9,
19,County,Cass County,2018,November,0,0,7020,6900,120,1.7,
19,County,Cass County,2018,December,0,0,7010,6810,200,2.9,
19,County,Cass County,2019,January,0,0,6950,6680,280,4,
19,County,Cass County,2019,February,0,0,7000,6720,280,3.9,
19,County,Cass County,2019,March,0,0,6980,6700,280,4,
19,County,Cass County,2019,April,0,0,6950,6760,200,2.8,
19,County,Cass County,2019,May,0,0,6990,6820,170,2.4,
19,County,Cass County,2019,June,0,0,7120,6930,190,2.7,
19,County,Cass County,2019,July,0,0,7080,6900,190,2.6,
19,County,Cass County,2019,August,0,0,6960,6790,180,2.5,
19,County,Cass County,2019,September,0,0,6970,6810,160,2.2,
19,County,Cass County,2019,October,0,0,6980,6840,150,2.1,
19,County,Bremer County,2010,September,0,0,13900,13300,600,4.5,
19,County,Bremer County,2010,October,0,0,14100,13500,600,4.1,
19,County,Bremer County,2010,November,0,0,14000,13400,600,4.5,
19,County,Bremer County,2010,December,0,0,14000,13300,600,4.6,
19,County,Bremer County,2011,January,0,0,13800,13100,800,5.6,
19,County,Bremer County,2011,February,0,0,14000,13300,700,5.2,
19,County,Bremer County,2011,March,0,0,14000,13300,700,4.8,
19,County,Bremer County,2011,April,0,0,13900,13300,600,4.2,
19,County,Bremer County,2011,May,0,0,13800,13200,600,4.1,
19,County,Bremer County,2011,June,0,0,13700,13100,600,4.5,
19,County,Bremer County,2011,July,0,0,13800,13200,600,4.3,
19,County,Bremer County,2011,August,0,0,13600,13000,600,4.3,
19,County,Bremer County,2011,September,0,0,13800,13200,600,4,
19,County,Bremer County,2011,October,0,0,14000,13500,500,3.8,
19,County,Bremer County,2011,November,0,0,13900,13400,500,3.6,
19,County,Bremer County,2011,December,0,0,13800,13300,600,4,
19,County,Bremer County,2012,January,0,0,13700,13100,600,4.7,
19,County,Bremer County,2012,February,0,0,14000,13300,600,4.6,
19,County,Bremer County,2012,March,0,0,13900,13300,600,4.2,
19,County,Bremer County,2012,April,0,0,13900,13400,500,3.5,
19,County,Bremer County,2012,May,0,0,13800,13300,500,3.7,
19,County,Bremer County,2012,June,0,0,13900,13300,500,4,
19,County,Bremer County,2012,July,0,0,13900,13300,500,3.9,
19,County,Bremer County,2012,August,0,0,13700,13100,500,3.9,
19,County,Bremer County,2012,September,0,0,13900,13400,500,3.3,
19,County,Bremer County,2012,October,0,0,14000,13600,500,3.4,
19,County,Bremer County,2012,November,0,0,13900,13400,500,3.2,
19,County,Bremer County,2012,December,0,0,13800,13300,500,3.7,
19,County,Bremer County,2013,January,0,0,13600,13000,700,4.8,
19,County,Bremer County,2013,February,0,0,14000,13300,600,4.6,
19,County,Bremer County,2013,March,0,0,14000,13400,600,4.4,
19,County,Bremer County,2013,April,0,0,14000,13500,500,3.7,
19,County,Bremer County,2013,May,0,0,14000,13500,500,3.4,
19,County,Bremer County,2013,June,0,0,13900,13400,500,3.9,
19,County,Bremer County,2013,July,0,0,14100,13500,500,3.8,
19,County,Bremer County,2013,August,0,0,14000,13400,500,3.8,
19,County,Bremer County,2013,September,0,0,14100,13600,500,3.4,
19,County,Bremer County,2013,October,0,0,14100,13700,400,3.1,
19,County,Bremer County,2013,November,0,0,14100,13700,400,3.1,
19,County,Bremer County,2013,December,0,0,14100,13600,500,3.4,
19,County,Bremer County,2014,January,0,0,14000,13300,600,4.6,
19,County,Bremer County,2014,February,0,0,14200,13600,600,4.4,
19,County,Bremer County,2014,March,0,0,14200,13700,600,4.1,
19,County,Bremer County,2014,April,0,0,14200,13800,500,3.2,
19,County,Bremer County,2014,May,0,0,14200,13700,500,3.2,
19,County,Bremer County,2014,June,0,0,14100,13600,500,3.5,
19,County,Bremer County,2014,July,0,0,14200,13700,500,3.5,
19,County,Bremer County,2014,August,0,0,14200,13600,600,4.3,
19,County,Bremer County,2014,September,0,0,14200,13800,500,3.2,
19,County,Bremer County,2014,October,0,0,14400,14000,400,3.1,
19,County,Bremer County,2014,November,0,0,14200,13800,400,3,
19,County,Bremer County,2014,December,0,0,14200,13600,500,3.8,
19,County,Bremer County,2015,January,0,0,14000,13400,600,4.5,
19,County,Bremer County,2015,February,0,0,14100,13500,600,4.2,
19,County,Bremer County,2015,March,0,0,14100,13500,600,3.9,
19,County,Bremer County,2015,April,0,0,14000,13500,500,3.4,
19,County,Bremer County,2015,May,0,0,13900,13500,500,3.4,
19,County,Bremer County,2015,June,0,0,13900,13400,500,3.7,
19,County,Bremer County,2015,July,0,0,13900,13400,500,3.4,
19,County,Bremer County,2015,August,0,0,13700,13300,400,3.2,
19,County,Bremer County,2015,September,0,0,13800,13400,400,3,
19,County,Bremer County,2015,October,0,0,14000,13600,400,2.9,
19,County,Bremer County,2015,November,0,0,14000,13500,400,3,
19,County,Bremer County,2015,December,0,0,13900,13400,500,3.7,
19,County,Bremer County,2016,January,0,0,13800,13300,600,4.2,
19,County,Bremer County,2016,February,0,0,14000,13400,600,4,
19,County,Bremer County,2016,March,0,0,14000,13400,500,3.9,
19,County,Bremer County,2016,April,0,0,14000,13600,400,3.1,
19,County,Bremer County,2016,May,0,0,13900,13400,500,3.2,
19,County,Bremer County,2016,June,0,0,13800,13300,500,3.7,
19,County,Bremer County,2016,July,0,0,13900,13400,600,4.2,
19,County,Bremer County,2016,August,0,0,13800,13300,500,3.6,
19,County,Bremer County,2016,September,0,0,13800,13400,400,3.1,
19,County,Bremer County,2016,October,0,0,13900,13400,400,3.2,
19,County,Bremer County,2016,November,0,0,13800,13300,400,3.1,
19,County,Bremer County,2016,December,0,0,13700,13200,500,3.6,
19,County,Bremer County,2017,January,0,0,13800,13200,600,4.1,
19,County,Bremer County,2017,February,0,0,13700,13200,500,3.6,
19,County,Bremer County,2017,March,0,0,13700,13300,500,3.4,
19,County,Bremer County,2017,April,0,0,13800,13400,400,2.7,
19,County,Bremer County,2017,May,0,0,13700,13300,400,2.6,
19,County,Bremer County,2017,June,0,0,13600,13200,400,2.9,
19,County,Bremer County,2017,July,0,0,13800,13400,400,2.8,
19,County,Bremer County,2017,August,0,0,13600,13200,400,2.8,
19,County,Bremer County,2017,September,0,0,13700,13400,300,2.4,
19,County,Bremer County,2017,October,0,0,13700,13500,300,2,
19,County,Bremer County,2017,November,0,0,13700,13400,300,2,
19,County,Bremer County,2017,December,0,0,13600,13300,300,2.5,
19,County,Bremer County,2018,January,0,0,13600,13100,400,3.2,
19,County,Bremer County,2018,February,0,0,13700,13400,400,2.8,
19,County,Bremer County,2018,March,0,0,13700,13400,400,2.6,
19,County,Bremer County,2018,April,0,0,13800,13500,300,2.2,
19,County,Bremer County,2018,May,0,0,13800,13500,300,1.9,
19,County,Bremer County,2018,June,0,0,13700,13400,300,2.1,
19,County,Bremer County,2018,July,0,0,13800,13600,300,2,
19,County,Bremer County,2018,August,0,0,13700,13400,300,2,
19,County,Bremer County,2018,September,0,0,13900,13700,200,1.7,
19,County,Bremer County,2018,October,0,0,14000,13800,200,1.4,
19,County,Bremer County,2018,November,0,0,14000,13800,200,1.5,
19,County,Bremer County,2018,December,0,0,13900,13700,300,2,
19,County,Bremer County,2019,January,0,0,13900,13500,400,2.9,
19,County,Bremer County,2019,February,0,0,14100,13800,400,2.5,
19,County,Bremer County,2019,March,0,0,14100,13700,400,2.5,
19,County,Bremer County,2019,April,0,0,14100,13800,300,2,
19,County,Bremer County,2019,May,0,0,14100,13800,300,2,
19,County,Bremer County,2019,June,0,0,14000,13700,300,2.2,
19,County,Bremer County,2019,July,0,0,14100,13800,400,2.6,
19,County,Bremer County,2019,August,0,0,14000,13700,300,2.5,
19,County,Bremer County,2019,September,0,0,14200,13900,300,2,
19,County,Bremer County,2019,October,0,0,14300,14000,300,1.9,
19,County,Bremer County,2019,November,0,0,14200,13900,300,2.2,
19,County,Bremer County,2019,December,0,0,14200,13800,400,2.7,
19,County,Bremer County,2020,January,0,0,14000,13500,500,3.3,
