Year,Period Type,Period,Period Name,Area Type,Area Name,Labor Force,Employed,Unemployed,Unemployment Rate,Last Period Unemp Rate,Last Year Unemp Rate,Last Period % Change,Last Year % Change
2019,Monthly,6,June,County,Martinsville city,"5,501","5,249",252,4.6,3.9,5.1,17.95,-9.8
2019,Monthly,6,June,County,Newport News city,"89,936","86,729","3,207",3.6,3.3,3.8,9.09,-5.26
2019,Monthly,6,June,County,Norfolk city,"113,114","109,010","4,104",3.6,3.3,3.9,9.09,-7.69
2019,Monthly,6,June,County,Norton city,"1,685","1,621",64,3.8,3.3,4.5,15.15,-15.56
2019,Monthly,6,June,County,Petersburg city,"13,153","12,390",763,5.8,5.4,6.6,7.41,-12.12
2019,Monthly,6,June,County,Poquoson city,"6,511","6,349",162,2.5,2.3,2.9,8.7,-13.79
2019,Monthly,6,June,County,Portsmouth city,"44,826","43,054","1,772",4,3.7,4.3,8.11,-6.98
2019,Monthly,6,June,County,Radford city,"8,439","8,089",350,4.1,3.6,4.7,13.89,-12.77
2019,Monthly,6,June,County,Richmond city,"119,520","115,416","4,104",3.4,3.2,3.8,6.25,-10.53
2019,Monthly,6,June,County,Roanoke city,"49,277","47,580","1,697",3.4,2.8,3.7,21.43,-8.11
2019,Monthly,6,June,County,Salem city,"12,952","12,570",382,2.9,2.6,3.3,11.54,-12.12
2019,Monthly,6,June,County,Staunton city,"12,299","11,947",352,2.9,2.6,3.2,11.54,-9.38
2019,Monthly,6,June,County,Suffolk city,"45,257","43,819","1,438",3.2,3,3.5,6.67,-8.57
2019,Monthly,6,June,County,Virginia Beach city,"236,312","229,727","6,585",2.8,2.6,3.1,7.69,-9.68
2019,Monthly,6,June,County,Waynesboro city,"10,714","10,398",316,2.9,2.7,3.5,7.41,-17.14
2019,Monthly,6,June,County,Williamsburg city,"6,805","6,513",292,4.3,3.8,4.6,13.16,-6.52
2019,Monthly,6,June,County,Winchester city,"14,966","14,531",435,2.9,2.7,3.2,7.41,-9.38
2019,Monthly,7,July,County,Accomack County,"17,272","16,711",561,3.2,3.2,3.5,0,-8.57
2019,Monthly,7,July,County,Albemarle County,"57,765","56,162","1,603",2.8,2.8,2.9,0,-3.45
2019,Monthly,7,July,County,Alleghany County,"6,798","6,553",245,3.6,3.4,4,5.88,-10
2019,Monthly,7,July,County,Amelia County,"6,432","6,215",217,3.4,3.3,3.4,3.03,0
2019,Monthly,7,July,County,Amherst County,"15,201","14,642",559,3.7,3.6,3.6,2.78,2.78
2019,Monthly,7,July,County,Appomattox County,"7,233","6,964",269,3.7,3.8,3.9,-2.63,-5.13
2019,Monthly,7,July,County,Arlington County,"158,146","155,069","3,077",1.9,2,2,-5,-5
2019,Monthly,7,July,County,Augusta County,"37,924","36,970",954,2.5,2.6,2.8,-3.85,-10.71
2019,Monthly,7,July,County,Bath County,"2,611","2,553",58,2.2,2.3,2.2,-4.35,0
2019,Monthly,7,July,County,Bedford County,"38,758","37,587","1,171",3,3,3.2,0,-6.25
2019,Monthly,7,July,County,Bland County,"2,832","2,745",87,3.1,2.9,3.6,6.9,-13.89
2019,Monthly,7,July,County,Botetourt County,"17,613","17,159",454,2.6,2.6,2.8,0,-7.14
2019,Monthly,7,July,County,Brunswick County,"6,120","5,833",287,4.7,4.7,5.1,0,-7.84
2019,Monthly,7,July,County,Buchanan County,"6,780","6,327",453,6.7,4.9,5.7,36.73,17.54
2019,Monthly,7,July,County,Buckingham County,"6,493","6,208",285,4.4,4.3,4.7,2.33,-6.38
2019,Monthly,7,July,County,Campbell County,"26,208","25,314",894,3.4,3.3,3.5,3.03,-2.86
2019,Monthly,7,July,County,Caroline County,"15,569","15,041",528,3.4,3.3,3.6,3.03,-5.56
2019,Monthly,7,July,County,Carroll County,"13,291","12,838",453,3.4,3.4,3.5,0,-2.86
2019,Monthly,7,July,County,Charles City County,"3,745","3,616",129,3.4,3.6,4.1,-5.56,-17.07
2019,Monthly,7,July,County,Charlotte County,"5,323","5,112",211,4,3.8,3.8,5.26,5.26
2019,Monthly,7,July,County,Chesterfield County,"191,298","185,623","5,675",3,2.9,3.1,3.45,-3.23
2019,Monthly,7,July,County,Clarke County,"7,825","7,627",198,2.5,2.6,2.9,-3.85,-13.79
2019,Monthly,7,July,County,Craig County,"2,337","2,255",82,3.5,3.5,3.4,0,2.94
2019,Monthly,7,July,County,Culpeper County,"25,291","24,616",675,2.7,2.7,2.9,0,-6.9
2019,Monthly,7,July,County,Cumberland County,"4,722","4,569",153,3.2,3.1,3.2,3.23,0
2019,Monthly,7,July,County,Dickenson County,"4,714","4,464",250,5.3,5.1,5.2,3.92,1.92
2019,Monthly,7,July,County,Dinwiddie County,"13,969","13,492",477,3.4,3.5,3.5,-2.86,-2.86
2019,Monthly,7,July,County,Essex County,"5,571","5,383",188,3.4,3.3,3.8,3.03,-10.53
2019,Monthly,7,July,County,Fairfax County,"651,558","635,931","15,627",2.4,2.4,2.5,0,-4
2019,Monthly,7,July,County,Fauquier County,"38,329","37,351",978,2.6,2.6,2.7,0,-3.7
2019,Monthly,7,July,County,Floyd County,"8,148","7,940",208,2.6,2.7,2.7,-3.7,-3.7
2019,Monthly,7,July,County,Fluvanna County,"14,007","13,654",353,2.5,2.5,2.7,0,-7.41
2019,Monthly,7,July,County,Franklin County,"26,755","25,954",801,3,3,3.2,0,-6.25
2019,Monthly,7,July,County,Frederick County,"48,980","47,730","1,250",2.6,2.6,2.7,0,-3.7
2019,Monthly,7,July,County,Giles County,"7,783","7,532",251,3.2,3.4,3.5,-5.88,-8.57
2019,Monthly,7,July,County,Gloucester County,"20,057","19,537",520,2.6,2.7,2.7,-3.7,-3.7
2019,Monthly,7,July,County,Goochland County,"11,462","11,129",333,2.9,2.9,2.9,0,0
2019,Monthly,7,July,County,Grayson County,"7,973","7,736",237,3,2.7,3,11.11,0
2019,Monthly,7,July,County,Greene County,"10,587","10,315",272,2.6,2.5,2.7,4,-3.7
2019,Monthly,7,July,County,Greensville County,"4,336","4,183",153,3.5,3.3,3.8,6.06,-7.89
2019,Monthly,7,July,County,Halifax County,"15,544","14,842",702,4.5,4.2,4.4,7.14,2.27
2019,Monthly,7,July,County,Hanover County,"60,428","58,880","1,548",2.6,2.6,2.7,0,-3.7
2019,Monthly,7,July,County,Henrico County,"185,531","180,056","5,475",3,2.9,3.1,3.45,-3.23
2019,Monthly,7,July,County,Henry County,"23,846","23,005",841,3.5,3.6,4,-2.78,-12.5
2019,Monthly,7,July,County,Highland County,"1,312","1,278",34,2.6,2.2,2.2,18.18,18.18
2019,Monthly,7,July,County,Isle of Wight County,"19,960","19,361",599,3,3,3.2,0,-6.25
2019,Monthly,7,July,County,James City County,"37,510","36,447","1,063",2.8,2.8,3,0,-6.67
2019,Monthly,7,July,County,King and Queen County,"3,928","3,810",118,3,2.8,3.1,7.14,-3.23
2019,Monthly,7,July,County,King George County,"13,744","13,382",362,2.6,2.6,3,0,-13.33
2019,Monthly,7,July,County,King William County,"9,347","9,091",256,2.7,2.7,3.2,0,-15.63
2019,Monthly,7,July,County,Lancaster County,"5,599","5,404",195,3.5,3.4,3.3,2.94,6.06
2019,Monthly,7,July,County,Lee County,"8,291","7,906",385,4.6,3.8,4.2,21.05,9.52
2019,Monthly,7,July,County,Loudoun County,"228,311","222,749","5,562",2.4,2.4,2.6,0,-7.69
2019,Monthly,7,July,County,Louisa County,"20,021","19,464",557,2.8,2.7,2.9,3.7,-3.45
2019,Monthly,7,July,County,Lunenburg County,"5,371","5,179",192,3.6,3.3,3.2,9.09,12.5
2019,Monthly,7,July,County,Madison County,"7,501","7,330",171,2.3,2.4,2.5,-4.17,-8
2019,Monthly,7,July,County,Mathews County,"4,235","4,117",118,2.8,2.9,2.8,-3.45,0
2019,Monthly,7,July,County,Mecklenburg County,"12,789","12,241",548,4.3,4.3,4.3,0,0
2019,Monthly,7,July,County,Middlesex County,"5,473","5,334",139,2.5,2.6,2.6,-3.85,-3.85
2019,Monthly,7,July,County,Montgomery County,"49,471","47,870","1,601",3.2,3.2,3.2,0,0
2019,Monthly,7,July,County,Nelson County,"7,569","7,332",237,3.1,3.2,3.4,-3.13,-8.82
2019,Monthly,7,July,County,New Kent County,"12,742","12,413",329,2.6,2.6,2.9,0,-10.34
2019,Monthly,7,July,County,Northampton County,"5,872","5,635",237,4,3.9,4.7,2.56,-14.89
2019,Monthly,7,July,County,Northumberland County,"5,853","5,653",200,3.4,3.4,3.5,0,-2.86
2019,Monthly,7,July,County,Nottoway County,"7,316","7,105",211,2.9,2.9,3.2,0,-9.38
2019,Monthly,7,July,County,Orange County,"17,774","17,215",559,3.1,3.2,3.1,-3.13,0
2019,Monthly,7,July,County,Page County,"12,276","11,870",406,3.3,3.3,3.6,0,-8.33
2019,Monthly,7,July,County,Patrick County,"7,192","6,923",269,3.7,3.5,3.7,5.71,0
2019,Monthly,7,July,County,Pittsylvania County,"29,752","28,566","1,186",4,3.7,3.9,8.11,2.56
2019,Monthly,7,July,County,Powhatan County,"14,431","14,044",387,2.7,2.6,2.7,3.85,0
2019,Monthly,7,July,County,Prince Edward County,"10,594","10,106",488,4.6,4.4,4.3,4.55,6.98
2019,Monthly,7,July,County,Prince George County,"15,399","14,842",557,3.6,3.6,4,0,-10
2019,Monthly,7,July,County,Prince William County,"251,730","245,137","6,593",2.6,2.6,2.8,0,-7.14
2019,Monthly,7,July,County,Pulaski County,"15,798","15,265",533,3.4,3.4,3.8,0,-10.53
2019,Monthly,7,July,County,Rappahannock County,"3,816","3,715",101,2.6,2.5,2.8,4,-7.14
2019,Monthly,7,July,County,Richmond County,"4,170","4,041",129,3.1,2.9,3,6.9,3.33
2019,Monthly,7,July,County,Roanoke County,"49,944","48,588","1,356",2.7,2.7,2.8,0,-3.57
2019,Monthly,7,July,County,Rockbridge County,"11,087","10,778",309,2.8,2.9,3.2,-3.45,-12.5
2019,Monthly,7,July,County,Rockingham County,"41,770","40,686","1,084",2.6,2.7,2.8,-3.7,-7.14
2019,Monthly,7,July,County,Russell County,"11,142","10,641",501,4.5,4.1,4.3,9.76,4.65
2019,Monthly,7,July,County,Scott County,"9,127","8,832",295,3.2,3.3,3.4,-3.03,-5.88
2019,Monthly,7,July,County,Shenandoah County,"22,882","22,304",578,2.5,2.6,2.8,-3.85,-10.71
2019,Monthly,7,July,County,Smyth County,"14,005","13,446",559,4,3.6,4.8,11.11,-16.67
2019,Monthly,7,July,County,Southampton County,"9,291","9,020",271,2.9,2.6,2.9,11.54,0
2019,Monthly,7,July,County,Spotsylvania County,"68,874","66,712","2,162",3.1,3.1,3.3,0,-6.06
2019,Monthly,7,July,County,Stafford County,"73,867","71,739","2,128",2.9,2.9,3.1,0,-6.45
2019,Monthly,7,July,County,Surry County,"3,751","3,603",148,3.9,3.8,3.9,2.63,0
2019,Monthly,7,July,County,Sussex County,"3,930","3,743",187,4.8,4.6,5.2,4.35,-7.69
2019,Monthly,7,July,County,Tazewell County,"15,424","14,657",767,5,4.2,4.4,19.05,13.64
2019,Monthly,7,July,County,Warren County,"20,974","20,362",612,2.9,2.9,3.1,0,-6.45
2019,Monthly,7,July,County,Washington County,"26,766","25,799",967,3.6,3.5,3.6,2.86,0
2019,Monthly,7,July,County,Westmoreland County,"9,840","9,508",332,3.4,3.2,3.5,6.25,-2.86
2019,Monthly,7,July,County,Wise County,"13,348","12,642",706,5.3,4.8,5.4,10.42,-1.85
2019,Monthly,7,July,County,Wythe County,"13,842","13,327",515,3.7,3.4,3.9,8.82,-5.13
2019,Monthly,7,July,County,York County,"33,528","32,605",923,2.8,2.8,2.9,0,-3.45
2019,Monthly,7,July,County,Alexandria city,"103,813","101,587","2,226",2.1,2.2,2.3,-4.55,-8.7
2019,Monthly,7,July,County,Bristol city,"7,207","6,911",296,4.1,4.1,4.1,0,0
2019,Monthly,7,July,County,Buena Vista city,"3,388","3,274",114,3.4,3.2,3.9,6.25,-12.82
2019,Monthly,7,July,County,Charlottesville city,"26,596","25,895",701,2.6,2.7,2.9,-3.7,-10.34
2019,Monthly,7,July,County,Chesapeake city,"125,623","121,808","3,815",3,3,3.2,0,-6.25
2019,Monthly,7,July,County,Colonial Heights city,"8,975","8,675",300,3.3,3.4,3.5,-2.94,-5.71
2019,Monthly,7,July,County,Covington city,"2,357","2,252",105,4.5,4.4,4.6,2.27,-2.17
2019,Monthly,7,July,County,Danville city,"19,064","17,980","1,084",5.7,5.6,5.7,1.79,0
2019,Monthly,7,July,County,Emporia city,"2,328","2,207",121,5.2,4.9,4.8,6.12,8.33
2019,Monthly,7,July,County,Fairfax city,"13,774","13,486",288,2.1,2.2,2.4,-4.55,-12.5
2019,Monthly,7,July,County,Falls Church city,"8,828","8,628",200,2.3,2.2,2.2,4.55,4.55
2019,Monthly,7,July,County,Franklin city,"3,662","3,504",158,4.3,4.2,4.7,2.38,-8.51
2019,Monthly,7,July,County,Fredericksburg city,"14,528","14,001",527,3.6,3.6,3.6,0,0
2019,Monthly,7,July,County,Galax city,"2,963","2,850",113,3.8,3.6,3.7,5.56,2.7
2019,Monthly,7,July,County,Hampton city,"65,905","63,305","2,600",3.9,3.9,4.3,0,-9.3
2019,Monthly,7,July,County,Harrisonburg city,"24,870","23,929",941,3.8,3.8,3.9,0,-2.56
2019,Monthly,7,July,County,Hopewell city,"9,866","9,426",440,4.5,4.4,4.8,2.27,-6.25
2019,Monthly,7,July,County,Lexington city,"2,122","1,998",124,5.8,5.4,5.2,7.41,11.54
2019,Monthly,7,July,County,Lynchburg city,"36,754","35,146","1,608",4.4,4.3,4.7,2.33,-6.38
2019,Monthly,7,July,County,Manassas city,"22,599","22,019",580,2.6,2.6,2.7,0,-3.7
2019,Monthly,7,July,County,Manassas Park city,"9,615","9,372",243,2.5,2.6,2.7,-3.85,-7.41
2019,Monthly,7,July,County,Martinsville city,"5,542","5,292",250,4.5,4.6,5,-2.17,-10
2019,Monthly,7,July,County,Newport News city,"90,920","87,606","3,314",3.6,3.6,3.8,0,-5.26
2019,Monthly,7,July,County,Norfolk city,"114,357","110,114","4,243",3.7,3.6,3.9,2.78,-5.13
2019,Monthly,7,July,County,Norton city,"1,683","1,615",68,4,3.8,4.6,5.26,-13.04
2019,Monthly,7,July,County,Petersburg city,"13,326","12,514",812,6.1,5.8,6.7,5.17,-8.96
2019,Monthly,7,July,County,Poquoson city,"6,548","6,384",164,2.5,2.5,2.8,0,-10.71
2019,Monthly,7,July,County,Portsmouth city,"45,318","43,478","1,840",4.1,4,4.3,2.5,-4.65
2019,Monthly,7,July,County,Radford city,"8,542","8,178",364,4.3,4.1,4.4,4.88,-2.27
2019,Monthly,7,July,County,Richmond city,"120,786","116,493","4,293",3.6,3.4,3.7,5.88,-2.7
2019,Monthly,7,July,County,Roanoke city,"49,769","48,129","1,640",3.3,3.4,3.4,-2.94,-2.94
2019,Monthly,7,July,County,Salem city,"13,135","12,729",406,3.1,2.9,3.1,6.9,0
2019,Monthly,7,July,County,Staunton city,"12,345","11,997",348,2.8,2.9,3,-3.45,-6.67
2019,Monthly,7,July,County,Suffolk city,"45,706","44,237","1,469",3.2,3.2,3.5,0,-8.57
2019,Monthly,7,July,County,Virginia Beach city,"238,470","231,817","6,653",2.8,2.8,3,0,-6.67
2019,Monthly,7,July,County,Waynesboro city,"10,773","10,452",321,3,2.9,3.4,3.45,-11.76
2019,Monthly,7,July,County,Williamsburg city,"6,878","6,574",304,4.4,4.3,4.3,2.33,2.33
2019,Monthly,7,July,County,Winchester city,"15,080","14,637",443,2.9,2.9,2.9,0,0
2019,Monthly,8,August,County,Accomack County,"17,105","16,545",560,3.3,3.2,3.6,3.13,-8.33
2019,Monthly,8,August,County,Albemarle County,"56,785","55,231","1,554",2.7,2.8,3,-3.57,-10
2019,Monthly,8,August,County,Alleghany County,"6,833","6,591",242,3.5,3.6,3.8,-2.78,-7.89
2019,Monthly,8,August,County,Amelia County,"6,354","6,152",202,3.2,3.4,3.4,-5.88,-5.88
2019,Monthly,8,August,County,Amherst County,"15,151","14,629",522,3.4,3.7,3.5,-8.11,-2.86
2019,Monthly,8,August,County,Appomattox County,"7,222","6,959",263,3.6,3.7,3.7,-2.7,-2.7
2019,Monthly,8,August,County,Arlington County,"156,045","152,907","3,138",2,1.9,2.1,5.26,-4.76
2019,Monthly,8,August,County,Augusta County,"37,609","36,646",963,2.6,2.5,2.8,4,-7.14
2019,Monthly,8,August,County,Bath County,"2,571","2,505",66,2.6,2.2,2.3,18.18,13.04
2019,Monthly,8,August,County,Bedford County,"38,719","37,541","1,178",3,3,3.1,0,-3.23
2019,Monthly,8,August,County,Bland County,"2,803","2,728",75,2.7,3.1,3.1,-12.9,-12.9
2019,Monthly,8,August,County,Botetourt County,"17,605","17,123",482,2.7,2.6,2.9,3.85,-6.9
2019,Monthly,8,August,County,Brunswick County,"6,004","5,713",291,4.8,4.7,5.2,2.13,-7.69
2019,Monthly,8,August,County,Buchanan County,"6,650","6,226",424,6.4,6.7,5.6,-4.48,14.29
2019,Monthly,8,August,County,Buckingham County,"6,367","6,107",260,4.1,4.4,4.5,-6.82,-8.89
2019,Monthly,8,August,County,Campbell County,"26,159","25,292",867,3.3,3.4,3.6,-2.94,-8.33
2019,Monthly,8,August,County,Caroline County,"15,415","14,888",527,3.4,3.4,3.5,0,-2.86
2019,Monthly,8,August,County,Carroll County,"13,184","12,717",467,3.5,3.4,3.7,2.94,-5.41
2019,Monthly,8,August,County,Charles City County,"3,704","3,580",124,3.3,3.4,4,-2.94,-17.5
2019,Monthly,8,August,County,Charlotte County,"5,283","5,089",194,3.7,4,3.8,-7.5,-2.63
2019,Monthly,8,August,County,Chesterfield County,"189,326","183,737","5,589",3,3,3.1,0,-3.23
2019,Monthly,8,August,County,Clarke County,"7,716","7,522",194,2.5,2.5,3.2,0,-21.88
2019,Monthly,8,August,County,Craig County,"2,327","2,250",77,3.3,3.5,3.5,-5.71,-5.71
2019,Monthly,8,August,County,Culpeper County,"24,938","24,267",671,2.7,2.7,3,0,-10
2019,Monthly,8,August,County,Cumberland County,"4,676","4,524",152,3.3,3.2,3.3,3.13,0
2019,Monthly,8,August,County,Dickenson County,"4,684","4,456",228,4.9,5.3,5.1,-7.55,-3.92
2019,Monthly,8,August,County,Dinwiddie County,"13,819","13,349",470,3.4,3.4,3.7,0,-8.11
2019,Monthly,8,August,County,Essex County,"5,520","5,321",199,3.6,3.4,3.8,5.88,-5.26
2019,Monthly,8,August,County,Fairfax County,"642,476","626,970","15,506",2.4,2.4,2.6,0,-7.69
2019,Monthly,8,August,County,Fauquier County,"37,789","36,837",952,2.5,2.6,2.7,-3.85,-7.41
2019,Monthly,8,August,County,Floyd County,"8,254","8,047",207,2.5,2.6,2.8,-3.85,-10.71
2019,Monthly,8,August,County,Fluvanna County,"13,783","13,427",356,2.6,2.5,2.8,4,-7.14
2019,Monthly,8,August,County,Franklin County,"26,675","25,890",785,2.9,3,3.2,-3.33,-9.38
2019,Monthly,8,August,County,Frederick County,"48,785","47,562","1,223",2.5,2.6,2.8,-3.85,-10.71
2019,Monthly,8,August,County,Giles County,"7,891","7,650",241,3.1,3.2,3.4,-3.13,-8.82
2019,Monthly,8,August,County,Gloucester County,"19,881","19,354",527,2.7,2.6,2.8,3.85,-3.57
2019,Monthly,8,August,County,Goochland County,"11,336","11,009",327,2.9,2.9,3.1,0,-6.45
2019,Monthly,8,August,County,Grayson County,"7,808","7,570",238,3,3,3.2,0,-6.25
2019,Monthly,8,August,County,Greene County,"10,415","10,145",270,2.6,2.6,2.8,0,-7.14
2019,Monthly,8,August,County,Greensville County,"4,305","4,151",154,3.6,3.5,3.9,2.86,-7.69
2019,Monthly,8,August,County,Halifax County,"15,690","15,017",673,4.3,4.5,4.1,-4.44,4.88
2019,Monthly,8,August,County,Hanover County,"59,839","58,285","1,554",2.6,2.6,2.8,0,-7.14
2019,Monthly,8,August,County,Henrico County,"183,788","178,236","5,552",3,3,3.2,0,-6.25
2019,Monthly,8,August,County,Henry County,"24,065","23,243",822,3.4,3.5,3.8,-2.86,-10.53
2019,Monthly,8,August,County,Highland County,"1,292","1,258",34,2.6,2.6,2.3,0,13.04
2019,Monthly,8,August,County,Isle of Wight County,"19,763","19,179",584,3,3,3.2,0,-6.25
2019,Monthly,8,August,County,James City County,"37,150","36,100","1,050",2.8,2.8,3,0,-6.67
2019,Monthly,8,August,County,King and Queen County,"3,851","3,737",114,3,3,3.3,0,-9.09
2019,Monthly,8,August,County,King George County,"13,608","13,245",363,2.7,2.6,3.1,3.85,-12.9
2019,Monthly,8,August,County,King William County,"9,254","8,992",262,2.8,2.7,3.2,3.7,-12.5
2019,Monthly,8,August,County,Lancaster County,"5,522","5,336",186,3.4,3.5,3.3,-2.86,3.03
2019,Monthly,8,August,County,Lee County,"8,307","7,888",419,5,4.6,4.2,8.7,19.05
2019,Monthly,8,August,County,Loudoun County,"225,159","219,666","5,493",2.4,2.4,2.7,0,-11.11
2019,Monthly,8,August,County,Louisa County,"20,077","19,517",560,2.8,2.8,3,0,-6.67
2019,Monthly,8,August,County,Lunenburg County,"5,306","5,115",191,3.6,3.6,3.2,0,12.5
2019,Monthly,8,August,County,Madison County,"7,438","7,261",177,2.4,2.3,2.6,4.35,-7.69
2019,Monthly,8,August,County,Mathews County,"4,203","4,078",125,3,2.8,3.1,7.14,-3.23
2019,Monthly,8,August,County,Mecklenburg County,"12,387","11,856",531,4.3,4.3,4.2,0,2.38
2019,Monthly,8,August,County,Middlesex County,"5,450","5,307",143,2.6,2.5,2.6,4,0
2019,Monthly,8,August,County,Montgomery County,"50,206","48,695","1,511",3,3.2,3.2,-6.25,-6.25
2019,Monthly,8,August,County,Nelson County,"7,429","7,209",220,3,3.1,3.4,-3.23,-11.76
2019,Monthly,8,August,County,New Kent County,"12,604","12,286",318,2.5,2.6,2.8,-3.85,-10.71
2019,Monthly,8,August,County,Northampton County,"5,779","5,543",236,4.1,4,4.7,2.5,-12.77
2019,Monthly,8,August,County,Northumberland County,"5,745","5,544",201,3.5,3.4,3.8,2.94,-7.89
2019,Monthly,8,August,County,Nottoway County,"7,242","7,038",204,2.8,2.9,3.1,-3.45,-9.68
2019,Monthly,8,August,County,Orange County,"17,592","17,029",563,3.2,3.1,3.3,3.23,-3.03
2019,Monthly,8,August,County,Page County,"12,066","11,682",384,3.2,3.3,3.6,-3.03,-11.11
2019,Monthly,8,August,County,Patrick County,"7,239","6,981",258,3.6,3.7,3.6,-2.7,0
2019,Monthly,8,August,County,Pittsylvania County,"30,025","28,958","1,067",3.6,4,3.6,-10,0
2019,Monthly,8,August,County,Powhatan County,"14,289","13,896",393,2.8,2.7,2.9,3.7,-3.45
2019,Monthly,8,August,County,Prince Edward County,"10,465","10,049",416,4,4.6,4,-13.04,0
2019,Monthly,8,August,County,Prince George County,"15,248","14,694",554,3.6,3.6,3.9,0,-7.69
2019,Monthly,8,August,County,Prince William County,"248,340","241,733","6,607",2.7,2.6,2.9,3.85,-6.9
2019,Monthly,8,August,County,Pulaski County,"16,064","15,520",544,3.4,3.4,3.6,0,-5.56
2019,Monthly,8,August,County,Rappahannock County,"3,761","3,661",100,2.7,2.6,2.9,3.85,-6.9
2019,Monthly,8,August,County,Richmond County,"4,124","4,002",122,3,3.1,3.1,-3.23,-3.23
2019,Monthly,8,August,County,Roanoke County,"49,824","48,488","1,336",2.7,2.7,2.9,0,-6.9
2019,Monthly,8,August,County,Rockbridge County,"11,006","10,698",308,2.8,2.8,3,0,-6.67
2019,Monthly,8,August,County,Rockingham County,"41,216","40,158","1,058",2.6,2.6,2.9,0,-10.34
2019,Monthly,8,August,County,Russell County,"11,083","10,592",491,4.4,4.5,4.3,-2.22,2.33
2019,Monthly,8,August,County,Scott County,"9,192","8,895",297,3.2,3.2,3.4,0,-5.88
2019,Monthly,8,August,County,Shenandoah County,"22,621","22,035",586,2.6,2.5,3.7,4,-29.73
2019,Monthly,8,August,County,Smyth County,"13,961","13,425",536,3.8,4,4,-5,-5
2019,Monthly,8,August,County,Southampton County,"9,260","8,977",283,3.1,2.9,2.9,6.9,6.9
2019,Monthly,8,August,County,Spotsylvania County,"67,867","65,785","2,082",3.1,3.1,3.2,0,-3.13
2019,Monthly,8,August,County,Stafford County,"72,837","70,753","2,084",2.9,2.9,3.2,0,-9.38
2019,Monthly,8,August,County,Surry County,"3,733","3,584",149,4,3.9,4,2.56,0
2019,Monthly,8,August,County,Sussex County,"3,883","3,708",175,4.5,4.8,5.2,-6.25,-13.46
2019,Monthly,8,August,County,Tazewell County,"15,365","14,668",697,4.5,5,4.2,-10,7.14
2019,Monthly,8,August,County,Warren County,"20,684","20,074",610,2.9,2.9,3.4,0,-14.71
2019,Monthly,8,August,County,Washington County,"26,894","25,989",905,3.4,3.6,3.5,-5.56,-2.86
2019,Monthly,8,August,County,Westmoreland County,"9,657","9,328",329,3.4,3.4,3.5,0,-2.86
2019,Monthly,8,August,County,Wise County,"13,331","12,654",677,5.1,5.3,5,-3.77,2
