Adjusted,Adjusted Tooltip,Area,Area Name,Areadesc,Areaname(exclude),Areatype,Benchmark,Date,Datefield,Display MeasureName,Month,MonthNameS,Period,period (periodTAB),Period (Periodtitle),Periodstitle,Periodtitle,Periodtype,periodtype (periodTAB),Periodtype (Periodtitle),Periodyear,periodyear (periodTAB),Prelim,Selected Areaname,Year,year AL&US,Alemp NSA,Allf NSA,Alrate NSA,Alunem NSA,CMCYRate,CMPYRate,Display Table/Graph,Employment,Labor Force,Number of Records,PMCYRate,Unemployment,unemprate,Usemp NSA,Uslf NSA,Usrate NSA,Usunemp NSA
Not Seasonally Adjusted,not adjusted,91,Marengo County,County,Marengo County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,6670,7249,1,0,579,8,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,69,Houston County,County,Houston County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,41529,44418,1,0,2889,6.5,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,71,Jackson County,County,Jackson County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,21457,23105,1,0,1648,7.1,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,73,Jefferson County,County,Jefferson County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,291178,309599,1,0,18421,5.9,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,75,Lamar County,County,Lamar County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,5193,5557,1,0,364,6.6,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,77,Lauderdale County,County,Lauderdale County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,39117,42365,1,0,3248,7.7,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,79,Lawrence County,County,Lawrence County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,12512,13629,1,0,1117,8.2,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,57,Fayette County,County,Fayette County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,5854,6301,1,0,447,7.1,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,59,Franklin County,County,Franklin County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,12400,13379,1,0,979,7.3,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,61,Geneva County,County,Geneva County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,9872,10551,1,0,679,6.4,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,63,Greene County,County,Greene County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,2506,2850,1,0,344,12.1,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,65,Hale County,County,Hale County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,5399,5908,1,0,509,8.6,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,67,Henry County,County,Henry County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,6155,6651,1,0,496,7.5,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,45,Dale County,County,Dale County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,18356,19712,1,0,1356,6.9,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,47,Dallas County,County,Dallas County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,13951,15548,1,0,1597,10.3,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,49,DeKalb County,County,DeKalb County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,26419,28305,1,0,1886,6.7,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,51,Elmore County,County,Elmore County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,34589,36551,1,0,1962,5.4,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,53,Escambia County,County,Escambia County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,13518,14594,1,0,1076,7.4,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,55,Etowah County,County,Etowah County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,39533,42279,1,0,2746,6.5,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,33,Colbert County,County,Colbert County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,21459,23567,1,0,2108,8.9,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,35,Conecuh County,County,Conecuh County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,4172,4638,1,0,466,10,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,37,Coosa County,County,Coosa County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,4076,4426,1,0,350,7.9,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,39,Covington County,County,Covington County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,14098,15349,1,0,1251,8.2,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,41,Crenshaw County,County,Crenshaw County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,5781,6176,1,0,395,6.4,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,43,Cullman County,County,Cullman County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,33604,35615,1,0,2011,5.6,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,21,Chilton County,County,Chilton County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,17780,18917,1,0,1137,6,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,23,Choctaw County,County,Choctaw County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,3961,4341,1,0,380,8.8,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,25,Clarke County,County,Clarke County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,7071,8017,1,0,946,11.8,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,27,Clay County,County,Clay County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,5178,5530,1,0,352,6.4,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,29,Cleburne County,County,Cleburne County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,5197,5573,1,0,376,6.7,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,31,Coffee County,County,Coffee County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,18758,20022,1,0,1264,6.3,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,9,Blount County,County,Blount County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,22790,24172,1,0,1382,5.7,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,11,Bullock County,County,Bullock County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,4252,4650,1,0,398,8.6,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,13,Butler County,County,Butler County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,8347,9085,1,0,738,8.1,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,15,Calhoun County,County,Calhoun County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,42754,46158,1,0,3404,7.4,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,17,Chambers County,County,Chambers County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,13978,15003,1,0,1025,6.8,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,19,Cherokee County,County,Cherokee County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,10505,11161,1,0,656,5.9,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,33860,Montgomery MA,Metropolitan Statistical Area,Montgomery MA,31,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,,2015,2015,2003220,2141332,6.4,138112,0,0,1,159925,170517,1,0,10592,6.2,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,46220,Tuscaloosa MA,Metropolitan Statistical Area,Tuscaloosa MA,31,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,,2015,2015,2003220,2141332,6.4,138112,0,0,1,105801,112282,1,0,6481,5.8,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,1,Autauga County,County,Autauga County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,24009,25399,1,0,1390,5.5,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,3,Baldwin County,County,Baldwin County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,78750,84034,1,0,5284,6.3,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,5,Barbour County,County,Barbour County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,7745,8581,1,0,836,9.7,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,7,Bibb County,County,Bibb County,4,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,Display,2015,2015,2003220,2141332,6.4,138112,0,0,1,7930,8515,1,0,585,6.9,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,19460,Decatur MA,Metropolitan Statistical Area,Decatur MA,31,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,,2015,2015,2003220,2141332,6.4,138112,0,0,1,64129,68733,1,0,4604,6.7,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,20020,Dothan MA,Metropolitan Statistical Area,Dothan MA,31,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,,2015,2015,2003220,2141332,6.4,138112,0,0,1,57556,61620,1,0,4064,6.6,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,22520,Florence-Muscle Shoals MA,Metropolitan Statistical Area,Florence-Muscle Shoals MA,31,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,,2015,2015,2003220,2141332,6.4,138112,0,0,1,60576,65932,1,0,5356,8.1,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,23460,Gadsden MA,Metropolitan Statistical Area,Gadsden MA,31,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,,2015,2015,2003220,2141332,6.4,138112,0,0,1,39533,42279,1,0,2746,6.5,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,26620,Huntsville MA,Metropolitan Statistical Area,Huntsville MA,31,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,,2015,2015,2003220,2141332,6.4,138112,0,0,1,196902,209099,1,0,12197,5.8,146552000,156050000,6.1,9498000
Not Seasonally Adjusted,not adjusted,33660,Mobile MA,Metropolitan Statistical Area,Mobile MA,31,2019,Jan-15,1/1/15,One-Year Change,Jan,,1,1,1,JAN,,3,3,3,1/1/15,2015,0,,2015,2015,2003220,2141332,6.4,138112,0,0,1,172951,186287,1,0,13336,7.2,146552000,156050000,6.1,9498000
Seasonally Adjusted,adjusted,0,Alabama,State,Alabama,1,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,2026213,2156195,1,0,129982,6,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,0,Alabama,State,Alabama,1,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,2017509,2153243,1,0,135734,6.3,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,11500,Anniston-Oxford MA,Metropolitan Statistical Area,Anniston-Oxford MA,31,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,43108,46428,1,0,3320,7.2,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,12220,Auburn-Opelika MA,Metropolitan Statistical Area,Auburn-Opelika MA,31,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,67391,71115,1,0,3724,5.2,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,13820,Birmingham-Hoover MA,Metropolitan Statistical Area,Birmingham-Hoover MA,31,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,506221,536452,1,0,30231,5.6,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,19300,Daphne-Fairhope-Foley MA,Metropolitan Statistical Area,Daphne-Fairhope-Foley MA,31,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,80064,85334,1,0,5270,6.2,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,26,Northport City,Major City,Northport City,11,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,12255,12817,1,0,562,4.4,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,20,Prichard City,Major City,Prichard City,11,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,7439,8263,1,0,824,10,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,21,Selma City,Major City,Selma City,11,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,5886,6590,1,0,704,10.7,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,22,Tuscaloosa City,Major City,Tuscaloosa City,11,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,42699,45304,1,0,2605,5.8,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,23,Vestavia Hills City,Major City,Vestavia Hills City,11,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,10308,10920,1,0,612,5.6,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,24,Athens City,Major City,Athens City,11,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,10308,10920,1,0,612,5.6,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,25,Daphne City,Major City,Daphne City,11,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,10479,11093,1,0,614,5.5,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,14,Madison City,Major City,Madison City,11,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,22354,23506,1,0,1152,4.9,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,15,Mobile City,Major City,Mobile City,11,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,81092,87310,1,0,6218,7.1,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,16,Montgomery City,Major City,Montgomery City,11,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,86664,92534,1,0,5870,6.3,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,17,Opelika City,Major City,Opelika City,11,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,12761,13531,1,0,770,5.7,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,18,Phenix City,Major City,Phenix City,11,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,14591,15474,1,0,883,5.7,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,19,Prattville City,Major City,Prattville City,11,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,15904,16743,1,0,839,5,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,8,Enterprise City,Major City,Enterprise City,11,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,9895,10580,1,0,685,6.5,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,9,Florence City,Major City,Florence City,11,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,16955,18261,1,0,1306,7.2,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,10,Gadsden City,Major City,Gadsden City,11,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,12484,13559,1,0,1075,7.9,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,11,Homewood City,Major City,Homewood City,11,2019,Feb-15,2/1/15,One-Year Change,Feb,,2,2,2,FEB,,3,3,3,1/1/15,2015,0,,2015,2015,2017509,2153243,6.3,135734,0,0,1,13436,14001,1,0,565,4,147118000,156213000,5.8,9095000
Not Seasonally Adjusted,not adjusted,0,United States,United States,United States,0,2019,AVG 2014,1/1/14,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/14,2014,0,,2014,2014,2014290,2160842,6.8,146552,0,0,1,146305000,155922000,1,0,9617000,6.2,146305000,155922000,6.167827503,9617000
Not Seasonally Adjusted,not adjusted,0,United States,United States,United States,0,2019,AVG 2015,1/1/15,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/15,2015,0,,2015,2015,2030005,2161481,6.1,131476,0,0,1,148833000,157130000,1,0,8296000,5.3,148833000,157130000,5.279704703,8296000
Not Seasonally Adjusted,not adjusted,0,United States,United States,United States,0,2019,AVG 2016,1/1/16,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/16,2016,0,,2016,2016,2055251,2182558,5.8,127307,0,0,1,151436000,159187000,1,0,7751000,4.9,151436000,159187000,4.869116197,7751000
Not Seasonally Adjusted,not adjusted,0,United States,United States,United States,0,2019,AVG 2018,1/1/18,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/18,2018,0,,2018,2018,2130845,2216627,3.9,85782,0,0,1,155761000,162075000,1,0,6314000,3.9,155761000,162075000,3.895727287,6314000
Not Seasonally Adjusted,not adjusted,0,United States,United States,United States,0,2019,AVG 2020,1/1/20,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/20,2020,0,,2020,2020,,,,,0,0,1,148193000,160815000,1,0,12622000,7.8,,,,
Not Seasonally Adjusted,not adjusted,0,Alabama,State,Alabama,1,2019,AVG 2014,1/1/14,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/14,2014,0,,2014,2014,2014290,2160842,6.8,146552,0,0,1,2014290,2160842,1,0,146552,6.8,146305000,155922000,6.167827503,9617000
Not Seasonally Adjusted,not adjusted,0,Alabama,State,Alabama,1,2019,AVG 2015,1/1/15,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/15,2015,0,,2015,2015,2030005,2161481,6.1,131476,0,0,1,2030005,2161481,1,0,131476,6.1,148833000,157130000,5.279704703,8296000
Not Seasonally Adjusted,not adjusted,0,Alabama,State,Alabama,1,2019,AVG 2016,1/1/16,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/16,2016,0,,2016,2016,2055251,2182558,5.8,127307,0,0,1,2055251,2182558,1,0,127307,5.8,151436000,159187000,4.869116197,7751000
Not Seasonally Adjusted,not adjusted,0,Alabama,State,Alabama,1,2019,AVG 2018,1/1/18,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/18,2018,0,,2018,2018,2130845,2216627,3.9,85782,0,0,1,2130845,2216627,1,0,85782,3.9,155761000,162075000,3.895727287,6314000
Not Seasonally Adjusted,not adjusted,0,Alabama,State,Alabama,1,2019,AVG 2020,1/1/20,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/20,2020,0,,2020,2020,,,,,0,0,1,2077831,2220174,1,0,142344,6.4,,,,
Not Seasonally Adjusted,not adjusted,1,Autauga County,County,Autauga County,4,2019,AVG 2014,1/1/14,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/14,2014,0,Display,2014,2014,2014290,2160842,6.8,146552,0,0,1,24097,25592,1,0,1495,5.8,146305000,155922000,6.167827503,9617000
Not Seasonally Adjusted,not adjusted,3,Baldwin County,County,Baldwin County,4,2019,AVG 2014,1/1/14,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/14,2014,0,Display,2014,2014,2014290,2160842,6.8,146552,0,0,1,81083,86384,1,0,5301,6.1,146305000,155922000,6.167827503,9617000
Not Seasonally Adjusted,not adjusted,5,Barbour County,County,Barbour County,4,2019,AVG 2014,1/1/14,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/14,2014,0,Display,2014,2014,2014290,2160842,6.8,146552,0,0,1,7913,8845,1,0,932,10.5,146305000,155922000,6.167827503,9617000
Not Seasonally Adjusted,not adjusted,7,Bibb County,County,Bibb County,4,2019,AVG 2014,1/1/14,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/14,2014,0,Display,2014,2014,2014290,2160842,6.8,146552,0,0,1,7942,8559,1,0,617,7.2,146305000,155922000,6.167827503,9617000
Not Seasonally Adjusted,not adjusted,9,Blount County,County,Blount County,4,2019,AVG 2014,1/1/14,One-Year Change,Jan,,0,0,0,AVG,,1,1,1,1/1/14,2014,0,Display,2014,2014,2014290,2160842,6.8,146552,0,0,1,23023,24527,1,0,1504,6.1,146305000,155922000,6.167827503,9617000
